id,root_id,name,start_time,assigned_role,special_role,antag_roles,leave_type,leave_time
3427,49585,Alex Bennett,00:00,Station Engineer,"",,Cryopod,01:30
3428,49585,Jordan Larson,00:28,Test Subject,"",,Disconnected,00:32
3429,49585,S.O.P.H.I.E.,01:22,AI,"",,Disconnected,01:30
3430,50070,Ian,02:00,"","",,Ghosted,02:07
3431,50070,Mckenna Keener,00:01,Captain,"",,Disconnected,00:27
3432,49529,Jackson Ray,00:00,Head of Personnel,"",,Ghosted in Cryopod,""
3433,49529,Nick Lafortune,00:00,Recycler,"",,Cryopod,""
3434,49529,Jackson Ray,00:00,Head of Personnel,"",,Cryopod,""
3435,49529,Philipp Smith,"",Bartender,"",,Cryopod,""
3436,49529,Genadiy Tesla,00:00,Xenoarchaeologist,Traitor,{Traitor},Cryopod,""
3437,49529,Kenzi Merriman,00:00,Shaft Miner,"",,Disconnected,""
3438,49529,Kaylie Pennington,00:00,Chaplain,"",,Disconnected,""
3439,49529,Shala'Raigar Nar Raina,"",Station Engineer,"",,Disconnected,""
3440,49529,ANTR-305,"",Positronic Brain,"",,Disconnected,""
3441,49529,Janel Clarke,00:00,Medical Intern,"",,Disconnected,""
3442,50057,Ryder Moore,00:00,Technical Assistant,"",,Ghosted in Cryopod,00:00
3443,50057,Mark McCarthy,00:00,Scientist,"",,Ghosted,00:02
3444,50057,Deimfords Kendesand,00:00,Technical Assistant,"",,Ghosted in Cryopod,00:12
3445,50057,Jayden Fisher,00:00,Security Officer,"",,Cryopod,00:29
3446,50057,George Orwell,00:00,Janitor,"",,Cryopod,00:49
3447,50057,Dar'zahr,00:05,Medical Doctor,"",,Cryopod,00:52
3448,50057,Klement Body,00:02,Test Subject,"",,Cryopod,01:05
3449,50057,Tate Benford,00:00,Head of Security,"",,Ghosted in Cryopod,01:07
3450,50057,Daniel Dumile,00:00,Quartermaster,"",,Ghosted in Cryopod,01:12
3451,50057,Dane Blackburn,00:00,Chef,"",,Cryopod,01:18
3452,50057,maintenance drone (980),01:17,Cyborg,"",,Ghosted,01:31
3453,50057,Micheal Anderson,00:12,Clown,"",,Cryopod,01:42
3454,50057,Li'quxpixli Lenienq'wik,00:00,Shaft Miner,"",,Ghosted,01:47
3455,50057,maintenance drone (554),01:17,Cyborg,"",,Ghosted,02:06
3456,50057,War'quar Q'waarq,00:00,Security Officer,"",,Ghosted in Cryopod,02:09
3457,50057,George Orwell,00:00,Janitor,"",,Disconnected,00:15
3458,50057,Jad Shock,00:28,Security Officer,"",,Disconnected,00:44
3459,50057,Bismarck,00:03,default,"",,Disconnected,00:52
3460,50057,Pakon Rethur,00:23,Botanist,"",,Disconnected,01:05
3461,50057,Ivan Dzasohov,00:03,Botanist,"",,Disconnected,01:06
3462,50057,mouse (767),00:13,Animal,"",,Disconnected,01:29
3463,50057,maintenance drone (870),01:19,Cyborg,"",,Disconnected,01:32
3464,50057,S'Shahir Mi'sshi,00:20,Warden,"",,Disconnected,01:32
3465,50057,Quiwz'xu Qox,00:00,Shaft Miner,"",,Disconnected,01:44
3466,50057,Adam Browning Jr,00:00,Cargo Technician,"",,Disconnected,01:58
3467,50057,Seamon Light,00:00,Virologist,Revolutionary,{Revolutionary},Disconnected,02:01
3468,50057,Duncan Ewing,00:00,Xenoarchaeologist,"",,Disconnected,02:02
3469,49827,Sand Fox O.s 2.0,00:46,AI,"",,Disconnected,00:57
3470,49829,Pocket,00:07,Clown,"",,Cryopod,01:39
3471,49829,Luke Roadman,00:00,Bartender,"",,Ghosted,02:16
3472,49829,Luke Roadman,00:00,Bartender,"",,Ghosted,02:16
3473,49829,Pocket,00:07,Clown,"",,Disconnected,00:09
3474,49829,Kane Mildred,00:00,Test Subject,"",,Disconnected,00:09
3475,49829,maintenance drone (220),00:41,Cyborg,"",,Disconnected,01:54
3476,49829,Adam Ward,02:25,Medical Doctor,"",,Disconnected,03:11
3477,49375,Vitia Kosoi,00:00,Research Assistant,"",,Cryopod,00:16
3478,49375,Gennady Whiteman,00:00,Security Officer,"",,Cryopod,00:34
3479,49375,Johnny Pratt,00:00,Scientist,"",,Cryopod,00:36
3480,49375,Irvine White,00:58,Station Engineer,"",,Ghosted in Cryopod,00:59
3481,49375,Edgar Wice,00:00,Recycler,"",,Cryopod,01:10
3482,49375,Irvine White,00:58,Station Engineer,"",,Cryopod,01:13
3483,49375,Ra'Shima Mijsha,00:00,Scientist,"",,Cryopod,01:22
3484,49375,Iris Hall,00:37,Technical Assistant,"",,Cryopod,01:29
3485,49375,Mike Ward,00:00,Forensic Technician,"",,Cryopod,01:33
3487,49375,Lech Valensa,00:01,Technical Assistant,"",,Disconnected,00:07
3488,49375,Quumxuqmqoo Zixqilxuq,00:00,Xenoarchaeologist,"",,Disconnected,00:16
3489,49375,Herbert Vassermann,00:00,Shaft Miner,"",,Disconnected,00:19
3490,49375,Crush Fiddler,00:06,Test Subject,"",,Disconnected,00:19
3491,49375,Iris Hall,00:37,Technical Assistant,"",,Disconnected,00:45
3492,49375,Mr.Honky,00:00,Clown,Traitor,{Traitor},Disconnected,00:46
3493,49375,Colten Weisgarber,00:18,Test Subject,"",,Disconnected,01:00
3494,49375,Otto Schulz,00:49,Head of Personnel,"",,Disconnected,01:35
3495,49375,Adolph Nastain,00:25,Medical Doctor,"",,Disconnected,01:42
3496,50051,Najah Mujib,01:50,Shaft Miner,"",,Cryopod,02:07
3497,50051,Joseph Dreyfus,01:44,Station Engineer,"",,Ghosted in Cryopod,02:46
3498,50051,Trey Noton,02:35,Captain,"",,Cryopod,03:12
3499,50051,Loo Nash,00:00,Scientist,"",,Disconnected,00:37
3500,50051,Legion,02:38,AI,"",,Disconnected,02:42
3501,50051,mouse (620),03:05,Animal,"",,Disconnected,03:05
3502,49657,Bailey Patel,00:00,Station Engineer,"",,Cryopod,00:15
3503,49657,Marcus Heisenberg,00:00,Medical Doctor,"",,Ghosted in Cryopod,00:17
3504,49657,Javier Reichard,00:00,Head of Security,"",,Cryopod,00:44
3505,49657,Tansy Lafortune,00:23,Technical Assistant,"",,Cryopod,00:45
3506,49657,Donald Siegrist,00:00,Security Cadet,"",,Cryopod,00:49
3507,49657,Vitia Kosoi,00:00,Roboticist,"",,Cryopod,00:50
3508,49657,Lea Loopy,00:00,Medical Intern,"",,Cryopod,00:50
3509,49657,Sarah Venta,00:00,Mime,"",,Cryopod,00:51
3510,49657,Reuben Hunt,00:00,Warden,"",,Cryopod,01:03
3511,49657,Adolph Nastain,00:00,Paramedic,"",,Cryopod,01:09
3512,49657,Adam Denton,00:00,Shaft Miner,"",,Ghosted in Cryopod,01:28
3513,49657,Alto Moon,00:00,Scientist,"",,Cryopod,01:30
3514,49657,Leroy White,00:06,Medical Doctor,"",,Cryopod,01:32
3515,49657,X'qarra X'gurilin,00:00,Test Subject,"",,Cryopod,01:40
3516,49657,Tansy Lafortune,00:23,Technical Assistant,"",,Disconnected,00:29
3517,49657,Donald Siegrist,00:00,Security Cadet,"",,Disconnected,00:32
3518,49657,Alto Moon,00:00,Scientist,"",,Disconnected,00:33
3519,49657,Adolph Nastain,00:00,Paramedic,"",,Disconnected,00:53
3520,49657,EXAD-277,00:17,Cyborg,"",,Disconnected,00:56
3521,49657,Violet Velorum,00:00,Chaplain,"",,Disconnected,00:57
3522,49657,Yan Remi,00:40,Station Engineer,"",,Disconnected,00:58
3523,49657,Alexander Sell,00:53,Chef,"",,Disconnected,01:02
3524,49657,Maya Foxova,00:00,Bartender,Traitor,{Traitor},Disconnected,01:05
3525,49657,Braxton Wilson,00:10,Shaft Miner,"",,Disconnected,01:23
3526,50004,Max Russell,00:00,Station Engineer,"",,Ghosted,00:19
3527,50004,Gatatikikichakiya,00:37,Detective,"",,Ghosted in Cryopod,02:29
3528,50004,Fyodor Yamkin,00:39,Captain,"",,Cryopod,02:44
3529,50004,Ruben Foster,02:31,Quartermaster,"",,Cryopod,02:52
3530,50004,Trey Noton,00:00,Research Director,"",,Disconnected,00:33
3531,49828,Marcus Heisenberg,00:00,Medical Doctor,"",,Ghosted in Cryopod,00:01
3532,49828,Al'tira Sh'konsen,00:00,Recycler,"",,Ghosted in Cryopod,00:26
3533,49828,Curly Mens,00:00,Detective,"",,Ghosted in Cryopod,00:30
3534,49828,Ulishahs Oshus,00:26,Janitor,"",,Ghosted in Cryopod,01:07
3535,49828,Johnny Blade,00:00,Security Officer,"",,Cryopod,01:19
3536,49828,Al'tira Sh'konsen,01:01,Cargo Technician,"",,Disconnected,01:26
3537,49686,Albina Djamaeva,00:00,Security Officer,"",,Ghosted in Cryopod,00:16
3538,49686,alien facehugger (67),00:17,MODE,Xenomorph,{Xenomorph},Ghosted,00:17
3539,49686,alien larva (308),00:17,MODE,Larva,{Xenomorph},Ghosted,00:18
3540,49686,Robert Liech,00:00,Security Officer,"",,Ghosted,00:19
3541,49686,Richard Reed,00:00,Security Officer,"",,Ghosted,00:21
3542,49686,Petr Metelsky,00:00,Test Subject,"",,Ghosted,00:23
3543,49686,Camryn Robertson,00:00,Test Subject,"",,Ghosted,00:26
3544,49686,Rayner Young,00:00,Head of Security,"",,Ghosted in Cryopod,00:27
3545,49686,German Frauz,00:00,Test Subject,"",,Ghosted,00:28
3546,49686,Artem Byblikov,00:00,Station Engineer,"",,Ghosted,00:28
3547,49686,alien facehugger (123),00:31,MODE,Xenomorph,{Xenomorph},Ghosted,00:32
3548,49686,Titiatika,00:00,Detective,"",,Ghosted,00:32
3549,49686,Toodles Sharperton,00:00,Clown,"",,Ghosted,00:34
3550,49686,Royce Earl,00:00,Head of Personnel,"",,Ghosted,00:37
3551,49686,Jared Hell,00:00,Cyborg,"",,Ghosted,00:38
3552,49686,Nikolay Gorgulov,00:00,Scientist,"",,Disconnected,00:26
3553,49686,Morgan Prescott,00:00,Recycler,"",,Disconnected,00:38
3554,49686,Andrey Vobla,00:02,Test Subject,"",,Disconnected,00:39
3555,49686,Antony Hoy,00:00,Station Engineer,"",,Disconnected,00:40
3556,49655,Isaiah Vader,00:00,Medical Doctor,"",,Cryopod,00:17
3557,49655,Al'tira Sh'konsen,00:00,Test Subject,"",,Ghosted in Cryopod,00:32
3558,49655,Ivan Huga,00:00,Security Cadet,"",,Cryopod,00:41
3559,49655,M'ark M'rshan,00:00,Paramedic,"",,Ghosted in Cryopod,00:47
3560,49655,Adolph Nastain,00:00,Mime,"",,Cryopod,00:47
3561,49655,Alfreda Byers,00:00,Medical Doctor,"",,Cryopod,00:47
3562,49655,Jaxson Hill,00:00,Botanist,"",,Cryopod,00:58
3563,49655,Natalia Koneva,00:00,Chief Medical Officer,"",,Cryopod,01:00
3564,49655,mouse (477),01:29,Animal,"",,Ghosted,01:41
3565,49655,Isaiah Vader,00:00,Medical Doctor,"",,Disconnected,00:00
3566,49655,Alfreda Byers,00:00,Medical Doctor,"",,Disconnected,00:29
3567,49655,Adolph Nastain,00:00,Mime,"",,Disconnected,00:30
3568,49590,Tamsin Winton,00:21,Medical Doctor,"",,Cryopod,00:49
3569,49590,Alfred Kellog,00:00,Security Officer,"",,Ghosted in Cryopod,01:19
3570,49590,Alfred Kellog,00:00,Security Officer,"",,Cryopod,01:35
3571,49590,Makskim Shomski,01:34,Test Subject,"",,Ghosted in Cryopod,01:35
3572,49590,Artem Kotov,00:00,Chief Engineer,"",,Cryopod,01:44
3573,49590,Makskim Shomski,01:34,Test Subject,"",,Cryopod,01:49
3574,49590,podkid (62),01:43,"","",,Ghosted,01:56
3575,49590,Tamsin Winton,00:21,Medical Doctor,"",,Disconnected,00:28
3576,50098,Dar'zahr,00:00,Medical Doctor,"",,Ghosted in Cryopod,00:01
3577,50098,Leeland Rahl,00:00,Security Officer,"",,Ghosted in Cryopod,00:04
3578,50098,Carlos Alfonco Lopes,00:00,Test Subject,"",,Ghosted,00:07
3579,50098,Weston Bell,00:00,Station Engineer,"",,Ghosted in Cryopod,00:29
3580,50098,Zhykyhar Churchillow,00:00,Station Engineer,"",,Cryopod,00:37
3581,50098,Sivean Doulson,00:00,Detective,"",,Ghosted in Cryopod,00:45
3582,50098,mouse (399),01:11,Animal,"",,Ghosted,01:13
3583,50098,Ivan Huga,00:00,Medical Intern,"",,Cryopod,01:13
3584,50098,Andy Miller,00:10,Internal Affairs Agent,"",,Cryopod,01:14
3585,50098,maintenance drone (916),01:08,Cyborg,"",,Ghosted,01:17
3586,50098,Maya Foxova,00:00,Psychiatrist,"",,Ghosted,01:19
3587,50098,Vuq'quo Vix'xrim,00:00,Scientist,"",,Ghosted in Cryopod,01:22
3588,50098,Liam O'Shea,00:00,Cyborg,"",,Ghosted,01:23
3589,50098,Juliane May,00:00,Cyborg,"",,Disconnected,00:26
3590,50098,Petr Metelsky,00:00,Test Subject,"",,Disconnected,00:32
3591,50098,Leo Pearsall,00:20,Security Cadet,"",,Disconnected,00:36
3592,50098,Derreck Milne,00:00,Paramedic,"",,Disconnected,00:54
3593,50098,Jordan Kelley,00:51,Research Assistant,"",,Disconnected,01:02
3594,50098,Seamon Light,00:00,Virologist,"",,Disconnected,01:13
3595,50098,Nikolay Gorgulov,00:13,Mime,"",,Disconnected,01:15
3596,50098,Jay-Si Dendon,00:55,Chef,"",,Disconnected,01:23
3597,50098,Guillermo Green,01:08,Internal Affairs Agent,"",,Disconnected,01:24
3598,49667,Arseniy Stewart,00:40,Test Subject,"",,Ghosted in Cryopod,00:41
3599,49667,Rrra'him Ja'mka,00:00,Test Subject,"",,Ghosted in Cryopod,01:04
3600,49667,Ernesto Mitchell,00:00,Cargo Technician,"",,Cryopod,01:05
3601,49667,Jingle,00:00,Clown,Traitor,{Traitor},Cryopod,01:19
3602,49667,Emanuel Parker,00:00,Roboticist,"",,Disconnected,00:00
3603,49667,Makskim Shomski,00:00,Geneticist,"",,Disconnected,00:30
3604,49667,Ulric Parker,00:00,Chemist,"",,Disconnected,01:00
3605,49454,Vadim Kapustin,00:00,Station Engineer,Cultist,{Cultist},Ghosted in Cryopod,00:03
3606,49454,Vadim Kapustin,00:00,Station Engineer,Cultist,{Cultist},Cryopod,00:18
3607,49454,Madeline Otis,00:12,Research Assistant,"",,Cryopod,00:48
3608,49454,Javon Hall,00:00,Research Assistant,"",,Cryopod,00:50
3609,49454,Akella Fox,00:00,Research Assistant,"",,Cryopod,00:52
3610,49454,Calvin Wilson,00:00,Technical Assistant,"",,Ghosted in Cryopod,01:05
3611,49454,Calvin Harrold,00:00,Cyborg,"",,Ghosted,01:05
3612,49454,Vladimir Nesterenko,00:00,Test Subject,"",,Ghosted in Cryopod,01:05
3613,49454,Javier Reichard,00:00,Security Officer,"",,Cryopod,01:15
3614,49454,Tyler Renton,00:28,Station Engineer,"",,Cryopod,01:16
3615,49454,Calvin Wilson,00:00,Technical Assistant,"",,Cryopod,01:20
3616,49454,Vladimir Nesterenko,00:00,Test Subject,"",,Cryopod,01:20
3617,49454,Karen,00:00,Atmospheric Technician,"",,Ghosted in Cryopod,01:22
3618,49454,John Anderson,00:33,Internal Affairs Agent,"",,Cryopod,01:26
3619,49454,STLP-193,01:30,Positronic Brain,"",,Ghosted,01:30
3620,49454,Dar'zahr,00:00,Medical Doctor,"",,Cryopod,01:36
3621,49454,Karen,00:00,Atmospheric Technician,"",,Cryopod,01:36
3622,49454,Vincent Rahl,00:00,Cyborg,"",,Disconnected,00:09
3623,49454,Akella Fox,00:00,Research Assistant,"",,Disconnected,00:06
3624,49454,Madeline Otis,00:12,Research Assistant,"",,Disconnected,00:30
3625,49454,Javon Hall,00:00,Research Assistant,"",,Disconnected,00:33
3626,49454,Ulric Parker,00:16,Botanist,"",,Disconnected,00:39
3627,49454,Seymour Briggs,00:00,Roboticist,Cultist,{Cultist},Disconnected,00:59
3628,49454,Colten Weisgarber,00:00,Shaft Miner,"",,Disconnected,01:05
3629,49454,Porter Blackburn,00:34,Atmospheric Technician,"",,Disconnected,01:13
3630,49454,Dorothy Woodward,00:37,Bartender,"",,Disconnected,01:19
3631,49454,Adamantine Golem (295),00:55,default,"",,Disconnected,01:36
3632,49438,Johnathan Armstrong,00:00,Scientist,"",,Cryopod,00:55
3633,49438,Elisabeth Bach,00:32,Medical Doctor,"",,Ghosted,01:15
3634,49438,Astrid Friedrich,00:42,Test Subject,"",,Ghosted in Cryopod,01:23
3635,49438,Nikolai Naumov,01:14,Security Cadet,"",,Cryopod,01:35
3636,49438,Alexander Sokolov,00:00,Station Engineer,Traitor,{Traitor},Cryopod,01:41
3637,49438,Anton Sendor,01:17,Test Subject,"",,Ghosted in Cryopod,01:43
3638,49438,Astrid Friedrich,00:42,Test Subject,"",,Cryopod,01:52
3639,49438,Grace Jackson,00:25,Chef,"",,Cryopod,01:53
3640,49438,Samuel Alliman,00:49,Mime,"",,Cryopod,01:57
3641,49438,Anton Sendor,01:17,Test Subject,"",,Cryopod,01:57
3642,49438,Petr Metelsky,01:07,Chaplain,"",,Ghosted,02:06
3643,49438,Johnathan Armstrong,00:00,Scientist,"",,Disconnected,00:21
3644,49438,Vitia Kosoi,00:52,Botanist,"",,Disconnected,01:07
3645,49438,Nikolai Naumov,01:14,Security Cadet,"",,Disconnected,01:15
3646,49438,Samuel Alliman,00:49,Mime,"",,Disconnected,01:38
3647,49438,Mr.Honky,00:00,Clown,"",,Disconnected,02:11
3648,49438,Westerose Krieg,00:49,Atmospheric Technician,"",,Disconnected,02:12
3649,49545,Dorothy Woodward,00:00,Roboticist,"",,Cryopod,00:23
3650,49545,Richard Sidner,00:00,Security Officer,"",,Cryopod,01:08
3651,49545,Genadiy Tesla,00:00,Botanist,"",,Cryopod,01:24
3652,49545,Dane Braun,01:12,Recycler,"",,Ghosted,01:25
3653,49545,Long Johnson,01:01,Medical Intern,"",,Cryopod,01:25
3654,49545,Kreol the Sorcelator,00:00,MODE,Wizard,{Wizard},Cryopod,01:25
3655,49545,mouse (571),01:25,Animal,"",,Ghosted,01:28
3656,49545,Felix Svitovich,00:00,Internal Affairs Agent,"",,Ghosted,01:31
3657,49545,Dorothy Woodward,00:00,Roboticist,"",,Disconnected,00:02
3658,49545,Richard Sidner,00:00,Security Officer,"",,Disconnected,00:49
3659,49545,Vincent Rahl,00:32,Chaplain,"",,Disconnected,00:49
3660,49545,Yan Remi,00:00,Medical Doctor,"",,Disconnected,00:54
3661,49545,Kreol the Sorcelator,00:00,MODE,Wizard,{Wizard},Disconnected,00:59
3662,49545,Long Johnson,01:01,Medical Intern,"",,Disconnected,01:07
3663,49545,Isaiah Vader,00:24,Security Cadet,"",,Disconnected,01:18
3664,49545,Magomed Chechetkov,00:00,Station Engineer,"",,Disconnected,01:20
3665,49545,Cole Mcfall,00:00,Cyborg,"",,Disconnected,01:29
3666,49545,Vitia Kosoi,00:00,Geneticist,"",,Disconnected,01:37
3667,49832,Bo Bo Sassy,00:20,Clown,"",,Cryopod,00:56
3668,49832,Micheal Schofield,00:42,Test Subject,"",,Cryopod,00:59
3669,49832,Kane Ayron,00:00,Test Subject,"",,Cryopod,01:08
3670,49832,Adam Flatcher,00:00,Medical Doctor,"",,Cryopod,01:17
3671,49832,Emanuel Parker,00:00,Roboticist,"",,Cryopod,01:39
3672,49832,Gatatikikichakiya,01:26,Scientist,"",,Ghosted,02:02
3673,49832,Bo Bo Sassy,00:20,Clown,"",,Disconnected,00:27
3674,49832,Kane Ayron,00:00,Test Subject,"",,Disconnected,00:34
3675,49832,Kane Thompson,00:39,Chef,"",,Disconnected,01:31
3676,49832,Michael Langston,00:00,Station Engineer,"",,Disconnected,01:52
3677,49832,Andrey Pablo,01:13,Paramedic,"",,Disconnected,02:02
3678,49832,Vadim Gladkih,02:05,Medical Intern,"",,Disconnected,02:11
3679,49833,maintenance drone (336),01:56,Cyborg,"",,Ghosted,02:17
3680,49833,Joseph Dreyfus,01:21,Chief Medical Officer,"",,Cryopod,02:30
3681,49833,Artemida Bublikova,00:00,Captain,"",,Disconnected,00:06
3682,49421,ORNG-736,00:07,Cyborg,"",,Ghosted,00:19
3683,49421,Julian Stafford,00:00,Barber,"",,Cryopod,00:30
3684,49421,NINJA,00:00,Clown,"",,Ghosted,00:32
3685,49421,Genadiy Baldov,00:00,Mime,"",,Cryopod,00:37
3686,49421,Johnathan Isemann,00:00,Chef,"",,Cryopod,00:41
3687,49421,Proteon (187),00:43,Proteon,Slave,{Slave},Ghosted,00:43
3688,49421,Hasitihika,00:00,Scientist,"",,Cryopod,00:45
3689,49421,NINJA,00:00,Clown,"",,Cryopod,00:48
3690,49421,Kuriu Qlio'kaf,00:00,Station Engineer,"",,Cryopod,00:50
3691,49421,Amelia Evilstone,00:00,Xenobiologist,"",,Ghosted in Cryopod,00:50
3692,49421,Carlos Patel,00:00,Security Cadet,"",,Cryopod,00:52
3693,49421,mouse (380),00:52,Animal,"",,Ghosted,00:54
3694,49421,Amelia Evilstone,00:00,Xenobiologist,"",,Cryopod,01:06
3695,49421,Artificer (342),01:18,Artificer,Slave,{Slave},Ghosted,01:22
3696,49421,Frank Rea,00:00,Test Subject,"",,Ghosted,01:24
3697,49421,Julian Stafford,00:00,Barber,"",,Disconnected,00:02
3698,49421,Hasitihika,00:00,Scientist,"",,Disconnected,00:03
3699,49421,Carlos Patel,00:00,Security Cadet,"",,Disconnected,00:26
3700,49421,John Anderson,00:25,Internal Affairs Agent,"",,Disconnected,00:26
3701,49421,Oleg Osetrov,00:00,Detective,"",,Disconnected,00:26
3702,49421,Justin Burris,00:00,Chief Engineer,"",,Disconnected,00:30
3703,49421,Georg Selinof,00:00,Captain,"",,Disconnected,01:09
3704,49421,Artem Byblikov,00:00,Bartender,Traitor,{Traitor},Disconnected,01:21
3705,50052,Milton Stephenson,00:00,Test Subject,"",,Ghosted in Cryopod,00:01
3706,50052,Alexander Newbern,00:00,Test Subject,"",,Cryopod,00:21
3707,50052,Daniel Parker,00:09,Chef,"",,Cryopod,01:03
3708,50052,Tamsin Winton,00:38,Security Officer,"",,Ghosted,01:06
3709,50052,Najah Mujib,00:48,Station Engineer,"",,Ghosted in Cryopod,01:15
3710,50052,Dar'zahr,00:00,Medical Doctor,"",,Cryopod,01:19
3711,50052,Loreto Bunten,00:00,Shaft Miner,"",,Ghosted in Cryopod,01:21
3712,50052,Pavel Orlov,00:12,Botanist,"",,Cryopod,01:31
3713,50052,Roland Widmann,00:00,Medical Intern,"",,Cryopod,01:34
3714,50052,Michael Goliafof,00:00,Shaft Miner,"",,Ghosted in Cryopod,01:36
3715,50052,Liam O'Shea,00:00,Chief Medical Officer,Cultist,{Cultist},Ghosted,01:48
3716,50052,Kuriu Qlio'kaf,00:00,Scientist,"",,Disconnected,00:10
3717,50052,Daniel Parker,00:09,Chef,"",,Disconnected,00:25
3718,50052,Destra Shakit'ta,00:07,Atmospheric Technician,"",,Disconnected,00:26
3719,50052,mouse (976),00:03,Animal,"",,Disconnected,00:50
3720,50052,Max Woodward,00:51,Test Subject,"",,Disconnected,00:54
3721,50052,Adam Baklazhanov,00:00,Botanist,"",,Disconnected,01:15
3722,50052,Carter Rivera,01:07,Technical Assistant,"",,Disconnected,01:15
3723,50052,Trey Noton,00:00,Xenobiologist,Cultist,{Cultist},Disconnected,01:23
3724,50052,Frankie Fitzgerald,00:00,Research Assistant,"",,Disconnected,01:25
3725,50052,Gregory Jones,00:00,Shaft Miner,"",,Disconnected,01:32
3726,50052,Ivan Govnov,00:43,Technical Assistant,"",,Disconnected,01:39
3727,50109,Jayden Fisher,00:00,Paramedic,"",,Ghosted,00:21
3728,50109,Thomas Remongton,00:09,Botanist,"",,Disconnected,00:14
3729,50109,Frank Lloyd,00:00,Chaplain,"",,Disconnected,00:16
3730,50049,Tate Benford,00:14,Chaplain,"",,Ghosted in Cryopod,00:16
3731,50049,Tshepilov Sergei,00:00,Test Subject,"",,Cryopod,00:21
3732,50049,maintenance drone (534),00:05,Cyborg,"",,Ghosted,00:23
3733,50049,Zixqrrxrim Quumqil,00:00,Station Engineer,"",,Ghosted in Cryopod,00:23
3734,50049,Artemida Byblikova,00:00,Warden,"",,Cryopod,00:35
3735,50049,maintenance drone (577),00:24,Cyborg,"",,Ghosted,00:51
3736,50049,Raymond Mingle,00:24,Security Cadet,"",,Cryopod,00:51
3737,50049,Patrick Kimball,00:00,Station Engineer,"",,Ghosted,00:56
3738,50049,Lion Remark,00:00,Test Subject,"",,Ghosted in Cryopod,01:04
3739,50049,alien hunter (653),01:08,MODE,"",,Ghosted,01:08
3740,50049,Jayden Fisher,01:09,Geneticist,"",,Ghosted,01:15
3741,50049,Hubert Tucker,00:00,Medical Doctor,"",,Cryopod,01:16
3742,50049,Kronos Fanth,00:00,Scientist,"",,Ghosted in Cryopod,01:16
3743,50049,Miron,00:00,Cargo Technician,"",,Ghosted,01:31
3744,50049,Tshepilov Sergei,00:00,Test Subject,"",,Disconnected,00:00
3745,50049,Alpha-6,00:00,AI,"",,Disconnected,00:20
3746,50049,Deimfords Kendesand,00:00,Head of Security,"",,Disconnected,01:01
3747,50049,Kris Merdrod,00:00,Atmospheric Technician,"",,Disconnected,01:06
3748,50049,Leon Lum,00:19,Test Subject,Thrall,{Thrall},Disconnected,01:09
3749,50049,M'ark M'rshan,00:00,Roboticist,"",,Disconnected,01:15
3750,50049,Nikolas Marcotte,00:27,Geneticist,"",,Disconnected,01:25
3751,50049,Seamon Light,00:00,Virologist,"",,Disconnected,01:26
3752,50049,Mike Spenser,00:00,Test Subject,"",,Disconnected,01:31
3753,50049,Brodie McDonald,00:00,Technical Assistant,"",,Disconnected,01:32
