id,root_id,crewscore,rating,stuffshipped,stuffharvested,oremined,researchdone,eventsendured,powerloss,mess,meals,disease,deadcommand,arrested,traitorswon,roleswon,allarrested,opkilled,disc,nuked,destranomaly,rec_antags,crew_escaped,crew_dead,crew_total,crew_survived,captain,powerbonus,messbonus,deadaipenalty,foodeaten,clownabuse,richestname,richestjob,richestcash,richestkey,dmgestname,dmgestjob,dmgestdamage,dmgestkey
236,49366,-2092,You're All Fired,0,0,640,7,0,87,107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,"",0,0,0,1,0,Samuel Alliman,Bartender,260,Anubis_22,"","",0,""
237,50112,3022,Promotions for Everyone,1,0,2015,7,0,0,343,3,0,0,0,0,0,0,0,0,0,0,0,2,6,17,4,"",1,0,0,54,0,Luke Roadman,Xenobiologist,2087,Gaming Dog,Luke Roadman,Xenobiologist,1,Gaming Dog
238,49272,-312,A Wretched Heap of Scum and Incompetence,0,0,25,7,0,18,72,3,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,"",0,0,0,0,0,Linton Compton,Security Cadet,150,Cole_kotik456,"","",0,""
239,50176,7228,Ambassadors of Discovery,3,0,2012,64,0,0,99,64,0,0,0,0,0,0,0,0,0,0,0,14,0,22,17,"",1,0,0,39,7,Hayden Pearsall,Chief Engineer,1494,Kalter228dead,Anthony Clewett,Chef,0,Solaridze
240,50145,-5563,Singularity Fodder,3,0,1951,7,0,131,424,1,0,0,0,0,0,0,0,0,0,0,0,6,15,35,13,{Russell Lauffer},0,0,0,49,78,Steven Anderson,Chief Engineer,1250,Azzy.Dreemurr,"","",0,""
242,49428,1004,Promotions for Everyone,0,5,25,34,0,2,221,27,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,"",0,0,0,12,0,Ivan Huga,Medical Doctor,1120,Marlestr,"","",57,""
243,50038,6471,Ambassadors of Discovery,2,14,1892,62,0,0,280,7,0,0,0,0,0,0,0,0,0,0,0,12,0,30,22,{Myron Demetrios},1,0,0,73,0,Luke Roadman,Xenobiologist,1315,Gaming Dog,"","",0,""
244,50059,4141,Promotions for Everyone,2,0,256,43,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,"",1,0,0,23,12,Marcus Frei,Chief Engineer,5425,Seorid,Sparkle,Clown,41,Weedmoon
245,49370,2813,Promotions for Everyone,0,593,0,7,0,0,120,26,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,{Makskim Shomski},1,0,0,27,0,Makskim Shomski,Captain,3357,Herty,"","",0,""
246,50043,7069,Ambassadors of Discovery,3,190,2865,77,0,0,371,15,0,0,0,0,0,0,0,0,0,0,0,1,3,23,16,"",1,0,0,57,12,Koudi Cooper,Roboticist,101705,TryXAH,"","",0,""
247,50045,2019,Promotions for Everyone,0,449,2008,41,0,3,383,6,0,0,0,0,0,0,0,0,0,0,0,1,5,22,8,"",0,0,0,48,0,Destra Shakit'ta,Atmospheric Technician,885,Vipo24,"","",0,""
248,50166,2761,Promotions for Everyone,0,0,125,7,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,4,"",1,0,0,8,0,Santiago Powell,Medical Doctor,600,Typoi321,"","",0,""
249,50163,1658,Promotions for Everyone,0,20,484,49,0,1,211,0,0,0,0,0,0,0,0,0,0,0,0,7,1,24,7,"",0,0,0,40,7,Werner Von Schmidt,Head of Personnel,7911,Number360,Lenin,Clown,6,Duke of Orkney
250,50083,5943,Ambassadors of Discovery,1,1,1894,56,0,0,697,18,0,0,0,0,0,0,0,0,0,0,0,16,0,28,20,{Isaac Fletcher},1,0,0,99,40,Loreto Bunten,"",3452,TheOrangeTim,Leonard Sholl,Clown,25,FaSy
251,49849,3719,Promotions for Everyone,4,16,2518,57,0,1,770,0,0,0,0,0,0,0,0,0,0,0,0,29,3,74,35,{Titana Katon},0,0,0,159,42,Druk Miller,Xenobiologist,5317,YellowDuckk,Denis Denisenko,Quartermaster,81,Denisenko
252,49803,-246,Outclassed by Lab Monkeys,0,87,1343,58,0,3,516,28,0,0,0,0,0,0,0,0,0,0,0,2,11,47,25,"",0,0,1,123,13,Salvador Leach,Head of Personnel,1440,PhantomElite,"","",0,""
253,49795,9661,Ambassadors of Discovery,1,12,5597,49,0,0,288,19,0,0,0,0,0,0,0,0,0,0,0,8,0,25,12,{Rafael Sunders},1,0,0,72,0,Rafael Sunders,Captain,2355,Colonist,"","",0,""
254,49349,4136,Promotions for Everyone,0,250,22,46,0,0,486,49,0,0,0,0,0,0,0,0,0,0,0,9,0,24,17,"",1,0,0,53,7,Destra Shakit'ta,Atmospheric Technician,51320,Vipo24,"","",0,""
255,49371,2267,Promotions for Everyone,12,41,2723,44,0,122,1157,35,0,0,0,0,0,0,5,0,0,0,0,37,1,59,51,"",0,0,0,127,17,Alexey Komnin,Head of Personnel,970,Alion177,Lynn Young,Head of Security,28,HeavenlyBlue
256,49898,4691,Promotions for Everyone,0,81,4485,13,0,1,345,2,0,0,0,0,1,0,0,0,0,508,0,14,0,29,17,{Arseniy Stewart},0,0,0,79,45,Monte Roberts,Chaplain,5750,Iygorsh,Genadiy Tesla,Station Engineer,22,Tankistkiller
257,49891,454,Best of a Good Bunch,3,72,2232,58,0,132,165,22,0,0,0,0,0,0,0,0,0,0,0,28,2,44,33,{Gennady Whiteman},0,0,0,90,9,Anna Smith,Research Director,1700,Lazarev Vladimir,Anna Smith,Research Director,2,Lazarev Vladimir
258,49447,1323,Promotions for Everyone,0,0,180,47,0,6,127,3,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,"",0,0,0,16,1,Clown,Clown,60,Fluffy_cat_510,"","",0,""
259,49805,6822,Ambassadors of Discovery,9,610,3320,68,0,1,578,77,0,0,0,0,0,0,0,0,0,0,0,36,2,63,45,{Myron Demetrios},0,0,0,224,0,Tamsin Winton,Security Officer,6560,Shahmatist,Koudi Cooper,Roboticist,30,TryXAH
260,49448,6468,Ambassadors of Discovery,5,0,4914,62,0,1,251,0,0,0,0,0,0,0,0,0,0,0,0,4,2,19,6,"",0,0,0,142,0,Jerry,Shaft Miner,8640,Dushess,"","",0,""
261,49531,2650,Promotions for Everyone,0,86,138,7,0,0,249,8,0,0,0,0,0,0,0,0,0,0,0,7,1,22,11,{Gennady Whiteman},1,0,0,40,0,Aramsha Jarmack,Roboticist,3040,Chikart,"","",0,""
262,50160,2348,Promotions for Everyone,0,0,0,7,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,{Valeriy Zimov},1,0,0,6,0,"","",0,"","","",0,""
263,49386,-2217,You're All Fired,4,0,1284,59,0,0,596,55,0,0,0,0,0,0,0,0,0,0,0,0,31,46,11,"",1,0,0,70,18,"","",0,"","","",0,""
264,49848,2051,Promotions for Everyone,0,1,2124,43,0,1,469,42,0,0,0,0,0,0,0,0,0,215,0,7,5,36,14,"",0,0,0,84,60,Anna Smith,Research Director,1725,Lazarev Vladimir,Raymond Mingle,Security Cadet,0,Denuccaa
265,50170,6474,Ambassadors of Discovery,0,0,2801,41,0,0,197,8,0,0,0,0,0,0,0,0,0,0,0,4,0,10,7,{Myron Demetrios},1,0,0,37,0,Javelin Miller,Shaft Miner,2515,Individuum135,"","",0,""
266,49385,5813,Ambassadors of Discovery,5,0,2863,86,0,4,310,5,0,0,0,0,0,0,0,0,0,0,0,16,0,39,31,"",0,0,0,165,17,Goodwin Keppel,Head of Personnel,7900,FirstAid22,"","",0,""
267,49678,288,Best of a Good Bunch,4,40,3132,8,0,5,919,29,0,0,0,0,1,0,0,0,0,473,0,0,9,52,35,"",0,0,0,62,15,"","",0,"","","",0,""
268,49652,4103,Promotions for Everyone,0,199,861,7,0,0,122,56,0,0,0,0,0,0,0,0,0,0,0,7,0,20,8,{Derreck Milne},1,0,0,95,0,Liam O'Shea,Chief Engineer,1397,Onikuru,"","",0,""
269,49943,241,Skillful Servants of Science,0,1,0,53,0,34,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,{Alan Aldridge},0,0,0,0,0,"","",0,"","","",0,""
270,49653,2455,Promotions for Everyone,2,0,2230,11,0,2,245,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,5,"",0,0,0,24,0,Phoenix Earl,Xenoarchaeologist,1615,Panbaster,"","",0,""
271,49688,185,Skillful Servants of Science,1,3,1220,47,0,16,1643,5,0,0,0,0,0,0,0,0,0,0,0,33,5,64,39,{Kale Gibson},0,0,0,40,11,Zikkykikati,Station Engineer,1185,FlyingDebil,Hatika,Shaft Miner,0,""
272,49996,13,Ambivalently Average,0,40,0,7,0,1,197,28,0,0,0,0,0,0,0,0,0,0,0,4,1,11,4,{Helforetti Richer},0,0,0,58,98,Helforetti Richer,Captain,2795,Salvador_RU,"","",0,""
273,49378,7075,Ambassadors of Discovery,3,45,2694,82,0,0,729,36,0,0,0,0,0,0,0,0,0,0,0,18,3,50,30,"{Kevin Stinger,Dorothy Woodward}",1,0,0,144,23,Leonardo Rockwell,Head of Personnel,1500,PhantomElite,Troy Orgail,Station Engineer,0,Deahaka
274,49373,-2671,You're All Fired,1,54,1028,11,0,132,498,25,0,0,0,0,0,0,0,0,0,0,0,27,2,53,49,"",0,0,0,40,40,Liam O'Shea,Research Director,500,Onikuru,Donald Lee,Chef,21,Shlyk
275,49347,2096,Promotions for Everyone,0,12,462,7,0,0,243,1,0,0,0,0,0,0,0,0,0,0,0,6,4,17,10,"",1,0,0,20,0,Igor Collins,Station Engineer,1120,Sartell,"","",0,""
276,49845,9471,Ambassadors of Discovery,3,66,5063,59,0,0,518,58,0,0,0,0,0,0,0,0,0,0,0,33,3,83,58,{Jon Ers},1,0,0,324,30,Sergey Sverlov,Recycler,4340,Sergey sverlo,Alisa Don,Psychiatrist,107,Deyneristarg
277,50099,863,Lean Mean Machine Thirteen,3,53,52,24,0,0,852,38,0,1,0,0,1,0,0,0,0,0,0,9,6,42,25,{Patrick Kimball},1,0,0,173,19,Dante Virt,Chief Medical Officer,1442,Dante True,Juliane May,Recycler,0,DCAkitan
278,49408,-263,A Wretched Heap of Scum and Incompetence,5,151,464,74,0,4,1763,62,0,0,0,0,1,0,0,0,0,0,0,4,7,52,16,"",0,0,0,92,17,Zaldor,"",1650,FaH3uJIb,Монстр,"",0,Russian_clown
279,49664,-2023,You're All Fired,0,0,0,7,0,29,113,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,{Cassian Winton},0,0,0,10,0,"","",0,"","","",0,""
280,50180,-1747,You're All Fired,3,6,0,7,0,55,113,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,4,"",0,0,0,72,0,Melony Campbell,Chief Medical Officer,5193,Madpan133,Melony Campbell,Chief Medical Officer,0,Madpan133
281,49354,986,Lean Mean Machine Thirteen,0,0,657,47,0,6,201,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,2,{Keegan Hunt},0,0,0,50,0,Gennady Whiteman,Security Officer,2960,KOSMOKYKYRYSA,"","",0,""
282,49931,-13218,Singularity Fodder,8,72,2596,56,0,0,1961,59,0,0,0,0,1,0,11,0,1,0,0,0,46,61,2,"",1,0,0,102,32,"","",0,"","","",0,""
283,49847,-11309,Singularity Fodder,2,538,1286,7,0,115,1573,41,0,0,0,0,1,0,7,0,0,0,0,3,41,63,27,"",0,0,0,22,3,Silver Eyes,Roboticist,900,Bunkyfly,"","",0,""
284,49826,6982,Ambassadors of Discovery,0,6,3864,55,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,6,3,21,6,{Jon Ers},1,0,0,34,0,Curly Mens,Scientist,891,Arygal,Curly Mens,Scientist,5,Arygal
285,49888,5560,Ambassadors of Discovery,3,108,2540,54,0,1,578,25,0,0,0,0,0,0,5,0,0,0,1,32,2,59,44,"",0,0,0,167,56,Dominick Pycroft,Xenobiologist,12950,Hwat1204,Steven Koolen,Roboticist,0,WyrmP
286,50178,2999,Promotions for Everyone,0,0,374,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,{Cash Murphy},1,0,0,1,0,"","",0,"","","",0,""
287,50048,2159,Promotions for Everyone,0,7,1145,52,0,2,368,25,0,0,0,0,1,0,0,0,0,0,0,0,0,30,28,"",0,0,0,85,26,"","",0,"","","",0,""
288,50137,919,Lean Mean Machine Thirteen,3,52,1690,48,0,12,528,35,0,0,0,0,0,0,0,0,0,0,0,9,8,29,14,"{Adam Harrison,Oleg Osetrov}",0,0,0,85,24,Johnson Cowacs,Detective,1226,Dushess,Juliane May,Chef,0,DCAkitan
289,49412,2284,Promotions for Everyone,11,75,147,87,0,1,843,15,0,1,0,0,0,0,1,0,0,0,1,27,5,55,39,{Troy Orgail},0,0,0,160,49,Hans Uberman,Scientist,3730,Vkjkfn,Linton Compton,Security Officer,0,Cole_kotik456
290,49929,-5877,Singularity Fodder,4,20,3200,7,0,36,3562,42,0,0,0,0,1,0,0,0,0,394,0,3,20,64,34,"",0,0,0,33,0,Robert Liech,Head of Personnel,480,Blamburg,"","",0,""
291,49283,3954,Promotions for Everyone,2,49,30,42,0,0,220,52,0,0,0,0,0,0,0,0,0,0,0,7,1,14,8,"",1,0,0,35,0,Ra'Shima Mijsha,Station Engineer,401020,Ocsunus,Jackson Taggart,"",0,robicod
292,50172,16840,The Pride of Science Itself,0,22,14206,82,0,1,193,0,0,0,0,0,0,0,0,0,0,0,0,15,0,33,25,{Mayron Demetrios},0,0,0,51,2,Balbesus,Clown,5180,Fluffy_cat_510,"","",2,""
293,49398,2117,Promotions for Everyone,1,0,2354,12,0,8,197,3,0,0,0,0,1,0,0,0,0,0,0,20,2,49,35,{Russell Feufer},0,0,0,27,5,Russell Feufer,Captain,865,MrYAROSLAV,Jose Butterfill,Chief Engineer,32,Peperspray
294,50102,2078,Promotions for Everyone,0,0,826,48,0,0,708,5,0,0,0,0,0,0,0,0,0,0,0,0,8,28,20,{Patrick Kimball},1,0,0,61,9,"","",0,"","","",0,""
295,50063,4301,Promotions for Everyone,7,0,957,7,0,0,116,5,0,0,0,0,0,0,0,0,0,0,0,8,0,17,13,"",1,0,0,93,0,Isaiah Seidner,Medical Doctor,1060,NoNaMe212,Isaiah Seidner,Medical Doctor,4,NoNaMe212
296,49390,-4369,You're All Fired,31,0,893,51,0,0,1367,0,0,0,0,0,1,0,0,0,0,0,0,0,40,54,24,{Kane Thompson},1,0,0,21,8,"","",0,"","","",0,""
297,49661,3747,Promotions for Everyone,1,26,0,50,0,0,454,5,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,"",1,0,0,40,20,Max Russell,Research Director,1925,Foxiq,"","",0,""
298,50058,2942,Promotions for Everyone,0,35,2606,27,0,5,194,12,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,"",0,0,0,22,0,Alan Ward,Research Director,1750,NikMaestro,Joi Mckendrick,Botanist,0,Finn Xyilo
299,49451,1912,Promotions for Everyone,2,0,248,44,0,2,151,1,0,0,0,0,0,0,0,0,0,0,0,16,0,20,23,{Curly Mens},0,0,0,46,50,Curly Mens,Captain,1800,Arygal,"","",0,""
300,49309,5080,Ambassadors of Discovery,0,70,1040,57,0,0,80,19,0,0,0,0,1,0,0,0,0,0,0,0,0,34,41,"",1,0,0,13,0,"","",0,"","","",0,""
301,49812,5013,Ambassadors of Discovery,5,98,2475,70,0,2,660,7,0,0,0,0,1,0,0,0,0,0,0,36,0,64,52,{Myron Demetrios},0,0,0,138,105,Robert Liech,Station Engineer,4925,Blamburg,Noy Haifrai,Janitor,0,Noy Haifrai
302,49430,4454,Promotions for Everyone,0,2,938,17,0,0,176,26,0,0,0,0,0,0,0,0,0,0,0,22,0,36,29,"",1,0,0,85,9,Homar Eden,Scientist,11180,Citizen and Station,Johan Richards,Security Officer,1,Russian_clown
303,49585,4019,Promotions for Everyone,2,0,319,51,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,8,1,25,19,"",1,0,0,32,3,Andrew Lennix,Security Officer,1845,Alion177,Nikita Bubencov,Chaplain,0,Dark Minikin
304,50070,123,Skillful Servants of Science,5,0,0,7,0,6,82,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,{Mckenna Keener},0,0,0,11,0,Juan Williis,Recycler,402,Moonlight7,Juan Williis,Recycler,4,Moonlight7
305,49529,2759,Promotions for Everyone,0,1,116,7,0,0,138,14,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,"",1,0,0,51,0,"","",0,"","","",0,""
306,50057,9625,Ambassadors of Discovery,4,163,4540,87,0,0,633,29,0,1,0,0,0,0,2,0,0,0,1,20,4,59,31,{Jhin Handa},1,0,0,252,0,Hatika,Paramedic,7150,Zero Inside,Rathen Hell,Shaft Miner,29,""
307,49827,-1532,You're All Fired,0,0,110,7,0,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,"","",0,"","","",0,""
308,49829,813,Lean Mean Machine Thirteen,0,0,0,54,0,22,97,0,0,0,0,0,0,0,0,0,0,0,0,8,1,12,8,{Natalia Koneva},0,0,0,15,0,Phoebe Garland,Head of Security,1247,KurvoAttano,Ikitatikichi,Xenoarchaeologist,11,Prodocopter
309,49375,5478,Ambassadors of Discovery,11,95,324,54,0,0,421,57,0,0,0,0,0,0,0,0,0,0,0,10,0,34,19,"",1,0,0,63,43,Edwin Teagarden,Head of Security,1250,11Kobra11,Quri Oliqoomarra,Cargo Technician,1,Russian_clown
310,50051,2750,Promotions for Everyone,4,0,0,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,{Trey Noton},1,0,0,24,0,Gleb Sobachkin,Test Subject,4735,OrbDogg,"","",0,""
311,49657,9194,Ambassadors of Discovery,7,347,4180,41,0,0,118,31,0,0,0,0,0,0,0,0,0,0,0,25,1,54,35,"",1,0,0,114,80,Artem Byblikov,Head of Personnel,1455,HE_APTEM,"","",0,""
312,50004,2286,Promotions for Everyone,1,0,0,7,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,{Fyodor Yamkin},1,0,0,6,0,Juan Williis,Recycler,105,Moonlight7,"","",0,""
313,49828,3061,Promotions for Everyone,3,0,73,7,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,7,0,15,8,{Jon Ers},1,0,0,24,0,Lar'rk Shir'rer,Recycler,8077,Onikuru,"","",0,""
314,49686,-7424,Singularity Fodder,12,0,1294,24,0,16,2018,32,0,0,0,0,1,0,0,0,0,0,0,0,31,52,39,{Kale Gibson},0,0,0,18,3,"","",0,"","","",0,""
315,49655,1231,Promotions for Everyone,2,0,894,7,0,2,128,3,0,0,0,0,0,0,0,0,0,0,0,6,0,21,14,"",0,0,0,48,0,K'rakirr Jirkshah,Xenoarchaeologist,1110,Individuum135,"","",0,""
316,49590,5120,Ambassadors of Discovery,0,8,337,70,0,0,80,6,0,0,0,0,0,0,0,0,0,0,0,9,0,14,14,{Fanzilia Clark},1,0,0,39,17,Vitia Kosoi,Roboticist,4131,Typoi321,"","",0,""
317,50098,6911,Ambassadors of Discovery,3,0,4932,64,0,1,478,39,0,0,0,0,1,0,0,0,0,0,0,36,2,72,57,"",0,0,0,167,10,Jimmi Homat,Research Director,1250,Skavy,Egor Komarov,Medical Intern,124,Egor Komar
318,49667,1709,Promotions for Everyone,5,22,1022,7,0,2,235,30,0,0,0,0,0,0,0,0,0,0,0,9,0,25,19,{Igor Korotkov},0,0,0,55,0,Cameron Richard,Test Subject,14531,Maksim4114,"","",0,""
319,49454,7718,Ambassadors of Discovery,13,27,1807,58,0,0,376,29,0,0,0,0,0,0,0,0,0,55,0,36,0,57,46,{Solveig Potter},1,0,0,169,102,Tomylia Quqozkrq,Xenobiologist,1894,TalDaRim,MANHATTAN,Clown,28,Zickusable
320,49438,4029,Promotions for Everyone,1,280,720,7,0,0,266,37,0,0,0,0,0,0,0,0,0,0,0,13,0,36,27,"",1,0,0,75,28,Kaylie Pennington,Warden,8760,Stepansamp228pos,"","",0,""
321,49545,3058,Promotions for Everyone,3,51,954,51,0,4,557,10,0,0,0,0,0,0,0,0,0,0,0,37,0,56,51,"",0,0,0,74,41,Kennzi Merriman,Shaft Miner,8410,Oleg1231,John Gardner,Recycler,18,Bill Lee
322,49832,7243,Ambassadors of Discovery,0,578,2209,61,0,0,109,27,0,0,0,0,0,0,0,0,0,0,0,14,1,27,18,"",1,0,0,89,0,Gelon Torn,Botanist,8007,Bodya Dent,"","",0,""
323,49833,-1569,You're All Fired,0,0,0,7,0,57,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,{Artemida Bublikova},0,0,0,0,0,Harvey Powers,Head of Security,750,CTpacTHblu JluHb,"","",0,""
324,49421,-534,A Waste of Perfectly Good Oxygen,18,37,2594,41,0,123,1925,34,0,0,0,0,0,0,0,0,0,0,0,18,3,56,22,{Georg Selinof},0,0,0,133,0,Vichita'Hidanchi-Tichivata,Scientist,6800,Aktano,Eric Cawtman,Librarian,0,Vasabyman
325,50052,5894,Ambassadors of Discovery,4,214,1946,39,0,0,341,11,0,0,0,0,0,0,0,0,0,624,0,12,1,47,26,"",1,0,0,150,52,Arseniy Stewart,Head of Security,2645,Richi Lakroch,"","",0,""
326,50109,-104,Outclassed by Lab Monkeys,0,0,584,51,0,25,468,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,14,{Evgeniy Barabulka},0,0,0,15,0,"","",0,"","","",0,""
327,50049,7500,Ambassadors of Discovery,2,63,4315,53,0,0,578,102,0,0,0,0,0,0,0,0,0,0,0,18,6,78,53,{Lim Al-Kuds},1,0,0,174,14,Oldman Kirsan,Head of Personnel,1477,Pasha2oo,Spal Carpov,Xenobiologist,78,Oleg1231
328,50158,36,"Not Bad, but Not Good",3,32,672,9,0,15,748,27,0,0,0,0,0,0,0,0,0,0,0,36,4,68,51,"",0,0,0,67,73,Alexander Petrovich,Chief Medical Officer,750,EX_Magister,Hasitihika,Geneticist,0,Vysserath
329,49435,5624,Ambassadors of Discovery,0,0,2793,20,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,16,2,20,17,{Josef Titanin},1,0,0,33,5,John Parker,Librarian,4156,FeudeyTF,"","",0,""
330,50147,5291,Ambassadors of Discovery,31,592,1419,41,0,0,620,14,0,0,0,0,0,0,0,0,0,0,0,21,11,69,35,{Russell Lauffer},1,0,0,168,250,Zed Murray,Security Officer,4619,Pioneer1024,Ceasar Wood,Recycler,35,TheMountainFox
331,49817,-2551,You're All Fired,3,383,541,10,0,14,925,19,0,0,0,0,1,0,0,0,0,0,0,0,10,59,51,{Calvin Wilson},0,0,0,14,9,"","",0,"","","",0,""
332,50075,1876,Promotions for Everyone,0,0,0,7,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,{Gregory Jones},1,0,0,26,25,"","",0,"","","",0,""
333,49734,6265,Ambassadors of Discovery,6,453,4199,60,0,6,682,10,0,0,0,0,0,0,0,0,0,0,0,37,3,68,53,"",0,0,0,241,0,Artemida Byblikova,Chief Engineer,1450,HE_APTEM,Max Basaev,Chef,57,StarMoore
334,49275,4523,Promotions for Everyone,0,0,1731,7,0,0,203,12,0,0,0,0,0,0,0,0,0,0,0,9,0,18,17,"",1,0,0,44,13,Jose Butterfill,Chief Engineer,2100,Peperspray,"","",0,""
335,50050,1175,Promotions for Everyone,0,27,520,48,0,18,607,7,0,0,0,0,0,0,0,0,0,0,0,22,1,42,30,"",0,0,0,78,9,Rose Willow,Head of Personnel,835,NinjaPikachushka,Alexander Newbern,Technical Assistant,54,Reditt
336,49301,7466,Ambassadors of Discovery,0,17,2960,70,0,0,251,8,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,"",1,0,0,38,0,Sandro Lincoln,Shaft Miner,1590,Sniper310,"","",0,""
337,49598,5533,Ambassadors of Discovery,0,3,3360,7,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,7,1,26,11,"",1,0,0,34,0,Aleksei Rokosovski,Chief Engineer,2000,Saser141,Wayne Adamms,Security Cadet,21,Explide
338,49436,4443,Promotions for Everyone,24,21,1650,37,0,2,1633,31,0,0,0,0,0,0,7,0,0,0,0,26,4,62,47,"",0,0,0,72,0,John Gardner,Roboticist,3770,Bill Lee,Yrtem Kingdarli,Security Cadet,0,Coroner
339,50064,2280,Promotions for Everyone,10,75,1259,7,0,11,314,6,0,0,0,0,0,0,0,0,0,0,0,24,0,38,30,"",0,0,0,93,51,Raymond Mingle,Botanist,3246,Denuccaa,Camron Sommer,Head of Personnel,25,Katahan
340,49997,2281,Promotions for Everyone,0,17,2249,11,0,2,275,14,0,0,0,0,0,0,0,0,0,0,0,28,2,51,38,{Gennady Whiteman},0,0,1,70,1,Gray,Research Director,1000,Aktano,Alex Bennett,Station Engineer,53,Edward459
341,50008,7751,Ambassadors of Discovery,0,64,3444,62,0,0,282,3,0,0,0,0,0,0,0,0,0,0,0,6,0,22,14,"",1,0,0,35,0,Ruben Foster,Shaft Miner,3480,JustChel,Dragan Sheshel,Botanist,11,Ukline
342,49313,4826,Promotions for Everyone,0,502,227,48,0,0,73,21,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,"",1,0,0,21,0,Yaharaki,Geneticist,7440,Ocsunus,Chuck Newbell,Research Director,18,Comi42
343,49692,3481,Promotions for Everyone,1,475,2676,49,0,61,840,61,0,0,0,0,0,0,6,0,0,0,0,16,3,43,26,{Carlos Alfonco Lopez},0,0,0,80,27,John Anderson,Internal Affairs Agent,1200,Azri.Dreemurr,Yan Remi,Botanist,21,Yan704
344,49999,5273,Ambassadors of Discovery,0,430,3449,41,0,2,606,61,0,0,0,0,0,0,0,0,0,0,0,21,0,48,27,{Tinara Nero},0,0,0,145,99,Destra Shakit'ta,Atmospheric Technician,13890,Vipo24,Has'sash D'vuar,Station Engineer,0,D_vuar
345,50067,6391,Ambassadors of Discovery,2,0,2145,47,0,0,99,2,0,0,0,0,0,0,0,0,0,0,0,11,0,16,18,"",1,0,0,36,17,Lim Al-Kuds,Head of Personnel,1750,Stekliannii_ork,Dante Virt,Chief Medical Officer,0,Dante True
346,49680,4188,Promotions for Everyone,1,73,2885,61,0,3,790,61,0,0,0,0,0,0,0,0,0,0,0,26,3,78,50,{Carlos Alfonco Lopez},0,0,0,173,0,Toby Bush,Mime,2595,ToBy_BoN,Lim Al-Kuds,Test Subject,0,Stekliannii_ork
347,49834,7044,Ambassadors of Discovery,4,132,2151,65,0,0,284,4,0,0,0,0,0,0,0,0,0,0,0,21,1,41,28,{Artemida Byblikova},1,0,0,85,8,Ulishahs Oshus,Atmospheric Technician,50965,Miocard,Emanuel Parker,Roboticist,4,Kyky3782
348,49344,-214,Outclassed by Lab Monkeys,1,2,720,44,0,16,1121,9,0,0,0,0,0,0,0,0,0,0,0,29,6,67,43,"",0,0,0,51,6,SoSo,Clown,2495,SirMoon,Denis Hakobyan,Librarian,0,Denis255
349,49527,-1445,You're All Fired,0,353,0,8,0,1,73,8,0,0,0,0,0,0,0,0,0,0,0,1,8,6,1,{Grace Jackson},0,0,0,18,0,Max Russell,Station Engineer,1041,Foxiq,"","",0,""
350,50182,936,Lean Mean Machine Thirteen,1,0,1334,7,0,9,163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,24,"",0,0,0,13,0,"","",0,"","","",0,""
351,50108,1399,Promotions for Everyone,0,0,2521,7,0,40,97,28,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3,"",0,0,0,29,0,Norbert Kodik,Scientist,1440,Dushess,"","",0,""
352,49300,2475,Promotions for Everyone,1,0,0,7,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,"",1,0,0,2,0,Quumxuqmqoo Zixqilxuq,Chief Engineer,500,Alexsander Peregon,"","",0,""
