id,root_id,name,assigned_role,special_role,antag_roles
25193,50057,Miron,Cargo Technician,Revolutionary,{Revolutionary}
25194,50057,Adam Browning Jr,Cargo Technician,"",
25195,50057,Ryder Moore,Technical Assistant,"",
25196,50057,Issa Messa,Scientist,"",
25197,50057,Sivean Doulson,Chaplain,Revolutionary,{Revolutionary}
25198,50057,Skyler Cook,Station Engineer,Revolutionary,{Revolutionary}
25199,50057,Toby Bush,Mime,"",
25200,50057,Takirichi,Station Engineer,Revolutionary,{Revolutionary}
25201,50057,Mark McCarthy,Scientist,"",
25202,50057,Tate Benford,Head of Security,"",
25203,50057,Daniel Dumile,Quartermaster,"",
25204,50057,Jayden Fisher,Security Officer,"",
25205,50057,Li'quxpixli Lenienq'wik,Shaft Miner,"",
25206,50057,Loo Nash,Security Cadet,"",
25207,50057,Jhin Handa,Captain,"",
25208,50057,Robert Boyd,Station Engineer,Revolutionary,{Revolutionary}
25209,50057,George Orwell,Janitor,"",
25210,50057,Kshchis'sar Nsia,Scientist,"",
25211,50057,Cassian Winton,Chief Medical Officer,"",
25212,50057,Duncan Ewing,Xenoarchaeologist,"",
25213,50057,Bismarck,default,"",
25214,50057,Silas Green,Medical Intern,"",
25215,50057,Ivan Dzasohov,Botanist,"",
25217,50057,Kennzi Merriman,Internal Affairs Agent,"",
25218,50057,Klement Body,Test Subject,"",
25219,50057,Ramshira Niir'sha,Paramedic,"",
25220,50057,Patrick Bell,Security Officer,"",
25221,50057,Micheal Anderson,Clown,"",
25222,50057,mouse (767),Animal,"",
25223,50057,Juliane May,Detective,"",
25224,50057,Pakon Rethur,Botanist,"",
25225,50057,Tinara Nero,Roboticist,"",
25226,50057,Cole Clewett,Head of Personnel,"",
25227,50057,S'Shahir Mi'sshi,Warden,"",
25228,50057,Jad Shock,Security Officer,"",
25229,50057,INC-673,Cyborg,"",
25230,50057,Mysok Hawkins,Security Cadet,"",
25231,50057,Zikkykikati,Station Engineer,"",
25232,50057,maintenance drone (537),Cyborg,"",
25233,50057,Patrick Sealis,Geneticist,"",
25234,50057,OSI-731,Cyborg,"",
25235,50057,HIU-545,Cyborg,"",
25236,50057,Klein Maccubus,Chemist,"",
25237,50057,Titana Katon,Chief Engineer,"",
25238,50057,maintenance drone (980),Cyborg,"",
25239,50057,maintenance drone (554),Cyborg,"",
25240,50057,maintenance drone (870),Cyborg,"",
25241,50057,mouse (300),Animal,"",
25242,50057,mouse (355),Animal,"",
25243,50057,Bailey Patel,Head of Security,"",
25244,50057,GUN-900,Positronic Brain,"",
25245,50060,Curly Mens,Shaft Miner,"",
25246,50060,Brayden Riker,Test Subject,"",
25247,50060,Bailey Patel,Station Engineer,"",
25248,50060,Roman Elinov,Test Subject,"",
25249,50060,Jhin Handa,Captain,"",
25250,50060,Vite Garcello,Security Officer,"",
25251,50060,Toby Bush,Mime,"",
25252,50060,Titana Katon,Test Subject,"",
25253,50060,Rafael Sunders,Psychiatrist,"",
25254,50060,Arleen Morris,Head of Personnel,"",
25255,50060,Luca Baxter,Test Subject,"",
25256,50060,Karen,Chemist,"",
25257,50060,Korvo Forpean,Station Engineer,"",
25258,50060,Zikkykikati,Scientist,"",
25259,50060,Denis Denisenko,Medical Doctor,"",
25260,50060,Issa Messa,Paramedic,"",
25261,50060,Karras Brinn,Station Engineer,"",
25262,50060,Morgan Hicks,Scientist,"",
25263,50060,Kshchis'sar Nsia,Paramedic,"",
25264,50060,Loreto Bunten,Shaft Miner,"",
25265,50060,Tomas Urist,Shaft Miner,"",
25266,50060,Zoya Mahovsky,Cargo Technician,"",
25267,50060,Beta,default,"",
25268,50061,Issa Messa,Paramedic,"",
25269,50061,Kshchis'sar Nsia,Warden,"",
25270,50061,Luke Roadman,Xenobiologist,"",
25271,50061,Elige Kamsky,Head of Personnel,"",
25272,50062,Issa Messa,Atmospheric Technician,"",
25273,50062,Vincent Rahl,Chief Medical Officer,Traitor,{Traitor}
25274,50062,Luke Roadman,Xenobiologist,"",
25275,50062,Roman Elinov,Security Officer,"",
25276,50062,Питела,Animal,"",
25277,50063,Roman Elinov,Security Officer,"",
25278,50063,Issar Hess,Atmospheric Technician,"",
25279,50063,Vincent Rahl,Chief Medical Officer,"",
25280,50063,Luke Roadman,Xenobiologist,"",
25281,50063,Kane Thompson,Test Subject,"",
25282,50063,Michael Goliafof,slime,"",
25283,50063,Isaiah Seidner,Medical Doctor,"",
25284,50063,Tamsin Winton,Security Officer,"",
25285,50063,Lenny Alice,Scientist,"",
25286,50063,Keegan Blessig,slime,"",
25287,50063,Zod Mokmento,Scientist,"",
25288,50063,Igor Letov,Technical Assistant,"",
25289,50063,Larry Barret,Technical Assistant,"",
25290,50063,Ruben Foster,Station Engineer,"",
25291,50063,maintenance drone (377),Cyborg,"",
25292,50063,grey adult slime (322),slime,"",
25293,50063,grey baby slime (582),slime,"",
25294,50063,grey adult slime (130),slime,"",
25295,50063,K'rakirr Jirkshah,Roboticist,"",
25296,50063,grey baby slime (425),slime,"",
25297,50063,Isaiah Vader,Medical Intern,"",
25298,50063,grey adult slime (765),slime,"",
25299,50063,grey baby slime (471),slime,"",
25300,50063,grey adult slime (747),slime,"",
25301,50063,Russell Lauffer,Chief Engineer,"",
25302,50063,grey baby slime (363),slime,"",
25303,50063,grey adult slime (712),slime,"",
25304,50064,Igor Letov,Technical Assistant,"",
25305,50064,M'ark M'rshan,Roboticist,"",
25306,50064,Russell Lauffer,Chief Engineer,"",
25307,50064,Keegan Blessig,Test Subject,"",
25308,50064,Ben Vorg,Technical Assistant,Traitor,{Traitor}
25309,50064,SUSPECT,Clown,"",
25310,50064,Larry Barret,Medical Intern,"",
25311,50064,Urza,MODE,Wizard,{Wizard}
25312,50064,SEN 5241,AI,"",
25313,50064,Ruben Foster,Station Engineer,Traitor,{Traitor}
25314,50064,Connor Frein,Security Cadet,"",
25315,50064,Isaiah Seidner,Chef,"",
25316,50064,Kane Thompson,Security Officer,"",
25317,50064,Camron Sommer,Head of Personnel,Traitor,{Traitor}
25318,50064,Tamsin Winton,Security Officer,"",
25319,50064,Zod Mokmento,Scientist,"",
25320,50064,Luke Roadman,Xenobiologist,"",
25321,50064,Zed Murray,Security Officer,"",
25322,50064,Ivan Huga,Medical Doctor,"",
25323,50064,Matthew Parsons,Scientist,"",
25324,50064,George Orwell,Bartender,"",
25325,50064,Jesus Exery,Test Subject,"",
25326,50064,Zoya Mahovsky,Cargo Technician,"",
25327,50064,TCAI Version 4.033,AI,"",
25328,50064,Deimfords Kendesand,Chief Medical Officer,"",
25329,50064,Raymond Mingle,Botanist,"",
25330,50064,Nendo Galaxy,Chemist,"",
25331,50064,Artemida Byblikova,Warden,"",
25332,50064,Elliot Leichter,Shaft Miner,"",
25333,50064,Miron,Medical Doctor,"",
25334,50064,Emanuel Parker,Detective,"",
25335,50064,maintenance drone (512),Cyborg,"",
25336,50064,Myron Demetrios,Quartermaster,"",
25337,50064,Aleksey Nemnojko,Recycler,"",
25338,50064,Keegan Hunt,Head of Security,"",
25339,50064,Frankie Fitzgerald,Research Assistant,"",
25340,50064,Aimee Loured,Chef,"",
25341,50064,Vladislav Boyko,Botanist,"",
25342,50064,Kailyn Braun,Janitor,"",
25343,50064,Juliane May,Recycler,"",
25344,50064,mouse (502),Animal,"",
25345,50064,Roman Larum,Shaft Miner,"",
25346,50064,mouse (4),Animal,"",
25347,50064,Boris Britva,Technical Assistant,"",
25348,50064,maintenance drone (949),Cyborg,"",
25349,50065,BONK-BON,Clown,Cultist,{Cultist}
25350,50065,Chelsea Wile,Mime,Cultist,{Cultist}
25351,50065,Artemida Byblikova,Scientist,Cultist,{Cultist}
25352,50065,Matthew Parsons,Detective,"",
25353,50065,M'ark M'rshan,Roboticist,Cultist,{Cultist}
25354,50065,Nendo Galaxy,Technical Assistant,"",
25355,50065,Russell Lauffer,Chief Engineer,Cultist,{Cultist}
25356,50065,Xavier Shaffer,Head of Personnel,"",
25357,50065,Keegan Hunt,Captain,"",
25358,50065,Zayden Fiddler,Head of Security,"",
25359,50065,Isaiah Vader,Security Officer,"",
25360,50065,Norman Normans,Station Engineer,Cultist,{Cultist}
25361,50065,Ruben Foster,Xenobiologist,"",
25362,50065,Ivan Huga,Medical Doctor,"",
25363,50065,Myron Demetrios,Quartermaster,"",
25364,50065,Luke Roadman,Xenobiologist,"",
25365,50065,Juliane May,Recycler,"",
25366,50065,Kronos Fanth,Scientist,"",
25367,50065,Jesus Exery,Security Officer,"",
25368,50065,Roman Larum,Paramedic,"",
25369,50065,Daniel Mildred,Research Director,Cultist,{Cultist}
25370,50065,Ink Void,Recycler,"",
25371,50065,Bongo Punch,Test Subject,"",
25372,50065,Emanuel Parker,Roboticist,"",
25373,50065,Connor Frein,Research Assistant,"",
25374,50065,Raymond Mingle,Botanist,"",
25375,50065,Tamsin Winton,Cargo Technician,"",
25376,50065,Frankie Fitzgerald,Medical Intern,"",
25377,50065,Ben Vorg,Cargo Technician,"",
25378,50065,Jayden Fisher,Security Officer,"",
25379,50065,Elliot Leichter,Chaplain,"",
25380,50065,Alexander Newbern,Technical Assistant,Cultist,"{Traitor,Cultist}"
25381,50065,Logan Brawny,Chef,"",
25382,50065,Jayson Jones,Botanist,"",
25383,50065,Randy Best,Geneticist,"",
25384,50065,Lutic Greenbou,Shaft Miner,"",
25385,50065,Hector Jenner,Security Cadet,"",
25386,50065,maintenance drone (472),Cyborg,"",
25387,50065,Aramsha Jarmack,Janitor,"",
25388,50065,Dar'zahr,Medical Doctor,"",
25389,50065,Richard Reed,Station Engineer,Cultist,{Cultist}
25390,50065,Graeme Ulery,Security Cadet,"",
25391,50065,Jora Nor,Bartender,"",
25392,50065,maintenance drone (790),Cyborg,"",
25393,50065,mouse (685),Animal,"",
25394,50065,Yuri Molotov,Medical Doctor,"",
25395,50065,XSI-611,Cyborg,"",
25396,50065,Shala'Raigar Nar Raina,Station Engineer,"",
25397,50065,Lim Al-Kuds,Test Subject,"",
25398,50065,Flick Welty,Quartermaster,"",
25399,50065,Kane Thompson,Test Subject,Cultist,{Cultist}
25400,50065,Jimmy Bishop,Shaft Miner,"",
25401,50065,Miron,Roboticist,"",
25402,50065,mouse (652),Animal,"",
25403,50065,Igor Letov,Technical Assistant,"",
25404,50065,Danny Roby,Shaft Miner,"",
25405,50065,Lion Remark,Test Subject,"",
25406,50065,Kameron Dean,Security Officer,"",
25407,50065,Aurelianus Aquilimus,Chef,"",
25408,50065,maintenance drone (482),Cyborg,"",
25409,50065,Kennzi Merriman,Medical Intern,"",
25410,50065,Zod Mokmento,Warden,"",
25411,50065,Jhin Handa,Internal Affairs Agent,"",
25412,50065,mouse (16),Animal,"",
25413,50065,Sam Bravo,Security Officer,"",
25414,50065,maintenance drone (709),Cyborg,"",
25415,50065,Mason Poisoner,Test Subject,"",
25416,50065,Mario Parkinson,Chemist,"",
25417,50065,Rathen Hell,Xenoarchaeologist,"",
25418,50065,Yuri Molotov,Medical Doctor,"",
25419,50065,Alvin Oneal,Research Assistant,"",
25420,50065,Lucas Gibson,Mime,"",
25421,50065,Rodrigo Zaun,Test Subject,"",
25422,50065,Harvester (821),Animal,Cultist,{Cultist}
25423,50065,Harvester (76),Animal,Cultist,{Cultist}
25424,50065,Artificer (295),Artificer,Cultist,{Cultist}
25425,50065,Artificer (984),Artificer,Cultist,{Cultist}
25426,50065,Harvester (229),Animal,Cultist,{Cultist}
25427,50065,Juggernaut (961),Juggernaut,Cultist,{Cultist}
25428,50065,Artificer (530),Artificer,Cultist,{Cultist}
25429,50065,Wraith (393),Wraith,Cultist,{Cultist}
25430,50065,Juggernaut (220),Juggernaut,Cultist,{Cultist}
25431,50065,Harvester (424),Animal,Cultist,{Cultist}
25432,50065,Wraith (299),Wraith,Cultist,{Cultist}
25433,50065,Artificer (341),Artificer,Cultist,{Cultist}
25434,50065,Harvester (940),Animal,Cultist,{Cultist}
25435,50065,Harvester (349),Animal,Cultist,{Cultist}
25436,50065,Juggernaut (991),Juggernaut,Cultist,{Cultist}
25437,50065,Harvester (888),Animal,Cultist,{Cultist}
25438,50065,Artificer (105),Artificer,Cultist,{Cultist}
25439,50065,Artificer (851),Artificer,"",
25440,50065,podkid (748),"","",
25441,50065,Unbelievable God,Chaplain`s staff,"",
25442,50065,Shade of Frankie Fitzgerald,Shade,"",
25443,50065,Proteon (880),Proteon,"",
25444,50065,Artificer (146),Artificer,Cultist,{Cultist}
25445,50065,Juggernaut (522),Juggernaut,Slave,{Slave}
25446,50065,maintenance drone (584),Cyborg,"",
25447,50065,John Anderson,Paramedic,"",
25448,50065,Harvester (746),Animal,Cultist,{Cultist}
25449,50065,mouse (372),Animal,"",
25450,50065,Wraith (937),Wraith,"",
25451,50065,Artificer (269),Artificer,Cultist,{Cultist}
25452,50065,mouse (314),Animal,"",
25453,50068,Seamon Light,Virologist,"",
25454,50068,M'ark M'rshan,Scientist,"",
25455,50068,Vincent Harshman,Scientist,"",
25456,50068,Aramsha Jarmack,Librarian,"",
25457,50068,Lion Remark,Security Cadet,"",
25458,50068,Jimmy Bishop,Shaft Miner,"",
25459,50068,Artemida Byblikova,Xenobiologist,"",
25460,50068,Carl Hynes,Cyborg,"",
25461,50068,Enrique Digson,Xenoarchaeologist,"",
25462,50068,Gelon Torn,Roboticist,"",
25463,50068,Oscar Pritchard,Quartermaster,"",
25464,50068,Issar Hess,Atmospheric Technician,"",
25465,50068,Hatika,Paramedic,"",
25466,50068,Cesar Mason,Security Officer,"",
25467,50068,Liam O'Shea,Chef,"",
25468,50068,Sam Bravo,Detective,"",
25469,50068,Yuri Molotov,Medical Doctor,"",
25470,50068,Isaiah Vader,Security Officer,"",
25471,50068,Nendo Galaxy,Chemist,"",
25472,50068,Roman Larum,Paramedic,"",
25473,50068,Jordan Kelley,Medical Intern,"",
25474,50068,Alpha,AI,"",
25475,50068,Hakahyachichita,MODE,Vox Raider,{Vox Raider}
25476,50068,Steven Koolen,Chief Medical Officer,"",
25477,50068,Karen,Chemist,"",
25478,50068,Randy Best,Forensic Technician,"",
25479,50068,Miron,Cargo Technician,"",
25480,50068,Hakahikakah,MODE,Vox Raider,{Vox Raider}
25481,50068,Luke Roadman,Xenobiologist,"",
25482,50068,Hachicha,MODE,Vox Raider,{Vox Raider}
25483,50068,Lucas Gibson,Roboticist,"",
25484,50068,Yatihachakikahkahta,MODE,Vox Raider,{Vox Raider}
25485,50068,GrayTail,Clown,"",
25486,50068,Tihiyahakikah,MODE,Vox Raider,{Vox Raider}
25487,50068,Jeremy Lloyd,Head of Security,"",
25488,50068,Homer Mathews,Janitor,"",
25489,50068,Juliane May,Recycler,"",
25490,50068,Katikahahi,MODE,Vox Raider,{Vox Raider}
25491,50068,Brodie McDonald,Technical Assistant,"",
25492,50068,Vlad Korvish,Station Engineer,"",
25493,50068,Troy Orgail,Bartender,"",
25494,50068,Zayden Fiddler,Warden,"",
25495,50068,Lores Morales,Chaplain,"",
25496,50068,Taylor Fisher,Recycler,"",
25497,50068,Ra'darri Dor'khan,Geneticist,"",
25498,50068,Boan Void,Cargo Technician,"",
25499,50068,Tamsin Winton,Security Officer,"",
25500,50068,Zed Murray,Security Officer,"",
25501,50068,Alex Ermakov,Test Subject,"",
25502,50068,Kshchis'sar Nsia,Shaft Miner,"",
25503,50068,Robert Liech,Head of Personnel,"",
25504,50068,Gordon Reichard,Technical Assistant,"",
25505,50068,Tyler Waughn,Shaft Miner,"",
25506,50068,Matthew Parsons,Geneticist,"",
25507,50068,Lim Al-Kuds,Chef,"",
25508,50068,Ben Vorg,Technical Assistant,Traitor,{Traitor}
25509,50068,Ivan Huga,Mime,"",
25510,50068,Dar'zahr,Medical Doctor,"",
25511,50068,Semen Jei Prolabsow,Security Officer,"",
25512,50068,Aurelianus Aquilimus,Botanist,"",
25513,50068,JJR-956,Cyborg,"",
25514,50068,Alexander Newbern,Test Subject,"",
25515,50068,Egor Komarov,Test Subject,"",
25516,50068,Raymond Mingle,Botanist,"",
25517,50068,Curly Mens,Medical Doctor,"",
25518,50068,Patton Werry,Medical Intern,"",
25519,50068,Nikolay Gorgulov,Medical Doctor,"",
25520,50068,alien facehugger (782),MODE,Xenomorph,{Xenomorph}
25521,50068,alien facehugger (128),MODE,Xenomorph,{Xenomorph}
25522,50068,alien facehugger (878),MODE,Xenomorph,{Xenomorph}
25523,50068,Elliot Leichter,Technical Assistant,"",
25524,50068,Jacoby Zadovsky,Scientist,"",
25525,50068,alien queen (201),Alien,Queen,{Xenomorph}
25526,50068,Isaiah Seidner,Research Assistant,"",
25527,50068,ARMA-944,Cyborg,"",
25528,50068,maintenance drone (333),Cyborg,"",
25529,50068,mouse (140),Animal,"",
25530,50068,Rylan Wardle,Captain,"",
25531,50068,Ian,"","",
25532,50068,Myron Demetrios,Atmospheric Technician,"",
25533,50068,OSI-698,Positronic Brain,"",
25534,50068,alien facehugger (116),MODE,Xenomorph,{Xenomorph}
25535,50068,alien facehugger (683),MODE,Xenomorph,{Xenomorph}
25536,50068,alien facehugger (346),MODE,Xenomorph,{Xenomorph}
25537,50068,alien facehugger (600),MODE,Xenomorph,{Xenomorph}
25538,50068,alien larva (229),MODE,Larva,{Xenomorph}
25539,50068,Logan Brawny,Botanist,"",
25540,50068,alien larva (666),MODE,Larva,{Xenomorph}
25541,50068,alien facehugger (432),MODE,Xenomorph,{Xenomorph}
25542,50068,Brodie McDonald,Station Engineer,"",
25543,50068,alien larva (167),MODE,Larva,{Xenomorph}
25544,50068,Pyotr Zhrec,Psychiatrist,"",
25545,50068,alien larva (495),MODE,Larva,{Xenomorph}
25546,50068,Aidan Mcfall,Test Subject,"",
25547,50068,Jora Nor,Security Cadet,"",
25548,50068,alien larva (780),MODE,Larva,{Xenomorph}
25666,50096,Artem Kotov,Quartermaster,"",
25549,50083,Merlin the Seething,MODE,Wizard,{Wizard}
25550,50083,Kane Ayron,Test Subject,"",
25551,50083,Karen,Atmospheric Technician,"",
25552,50083,Albina Steinau,Station Engineer,"",
25553,50083,Randy Best,Geneticist,"",
25554,50083,Loreto Bunten,Shaft Miner,"",
25555,50083,Arleen Morris,Head of Personnel,"",
25556,50083,Toby Bush,Mime,"",
25557,50083,Morgan Hicks,Scientist,"",
25558,50083,Amari Rosensteel,Station Engineer,"",
25559,50083,Rafael Sunders,Medical Doctor,"",
25560,50083,Roy Watson,Roboticist,"",
25561,50083,Isaac Fletcher,Captain,"",
25562,50083,Juliane May,Recycler,"",
25563,50083,Hans Uberman,Security Officer,"",
25564,50083,Karrl Zarazof,Test Subject,"",
25565,50083,Jayden Fisher,Warden,"",
25566,50083,Roman Elinov,Security Officer,"",
25567,50083,Sarah Evans,Cargo Technician,"",
25568,50083,Zikkykikati,Scientist,Traitor,{Traitor}
25569,50083,Roflan,Clown,Traitor,{Traitor}
25570,50083,Issa Messa,Atmospheric Technician,"",
25571,50083,Kshchis'sar Nsia,Paramedic,"",
25572,50083,Micheal Anderson,Bartender,"",
25573,50083,Jenia Molotova,Forensic Technician,"",
25574,50083,HIU-987,Cyborg,"",
25575,50083,Ian,"","",
25576,50083,Melony Campbell,Test Subject,"",
25577,50083,Cassian Winton,Chief Medical Officer,"",
25578,50083,Micheal Anderson,Bartender,"",
25579,50083,maintenance drone (375),Cyborg,"",
25580,50083,Richard MacFly,Security Cadet,"",
25581,50085,Roman Elinov,Security Officer,"",
25582,50085,Issa Messa,Paramedic,"",
25583,50085,Kane Ayron,Test Subject,"",
25584,50085,Hans Uberman,Security Officer,"",
25585,50085,Mr.Honky,Clown,"",
25586,50085,Sarah Evans,Cargo Technician,Traitor,{Traitor}
25587,50085,Arleen Morris,Head of Personnel,Traitor,{Traitor}
25588,50085,Juliane May,Recycler,"",
25589,50085,Jayden Fisher,Scientist,"",
25590,50085,Richard MacFly,Security Cadet,"",
25591,50085,Kshchis'sar Nsia,Scientist,"",
25592,50085,maintenance drone (826),Cyborg,"",
25593,50085,Hugo Richter,Station Engineer,"",
25594,50086,Hugo Richter,Station Engineer,"",
25595,50086,Luke Roadman,Animal,"",
25596,50086,Mason Poisoner,Test Subject,"",
25597,50086,Adamantine Golem (327),default,"",
25598,50086,Lion Remark,Chemist,"",
25599,50086,Lukas Stroh,Security Officer,"",
25600,50086,Egor Komarov,Technical Assistant,"",
25601,50086,Maham'ru Jar'Mahar,Recycler,"",
25602,50086,Steven Koolen,Head of Personnel,"",
25603,50086,Kane Thompson,Test Subject,"",
25604,50086,Tamsin Winton,Security Officer,"",
25605,50086,Ruben Foster,Bartender,"",
25606,50086,BONK-BON,Clown,"",
25607,50086,Aurelianus Aquilimus,Head of Security,"",
25608,50086,Gelon Torn,Medical Doctor,"",
25609,50086,Ulishahs Oshus,Atmospheric Technician,"",
25610,50086,Adamantine Golem (376),default,"",
25611,50086,John Pavlov,Paramedic,"",
25612,50086,Sivean Doulson,Technical Assistant,"",
25613,50086,Jordan Kelley,Medical Intern,"",
25614,50088,Artemida Byblikova,Scientist,"",
25615,50088,Clark Guess,Medical Doctor,"",
25616,50088,M'ark M'rshan,Roboticist,"",
25617,50088,Hihiha,MODE,Vox Raider,{Vox Raider}
25618,50088,Hayachitichihatataki,MODE,Vox Raider,{Vox Raider}
25619,50088,Javier Reichard,Security Officer,"",
25620,50088,Lion Remark,Warden,"",
25621,50088,Kronos Fanth,Roboticist,"",
25622,50088,Sam Bravo,Detective,"",
25623,50088,Tihatikikahya,MODE,Vox Raider,{Vox Raider}
25624,50088,Benjamin Ray,Head of Security,"",
25625,50088,Ruben Foster,Cyborg,"",
25626,50088,Daniel Mildred,Security Officer,"",
25627,50088,Tikicha,MODE,Vox Raider,{Vox Raider}
25628,50088,Sivean Doulson,Security Cadet,"",
25629,50088,Kennzi Merriman,Xenobiologist,"",
25630,50088,Chichikahki,MODE,Vox Raider,{Vox Raider}
25631,50088,Ink Void,Paramedic,"",
25632,50088,Chachitiya,MODE,Vox Raider,{Vox Raider}
25633,50088,Back O'Honker,Clown,"",
25634,50088,Ryan Harding,Head of Personnel,"",
25635,50088,Patrick Cherry,Test Subject,"",
25636,50088,Tamsin Winton,Security Officer,"",
25637,50088,Pyotr Zhrec,Psychiatrist,"",
25638,50088,Monica Miller,Scientist,"",
25639,50088,Pakon Rethur,Chaplain,"",
25640,50088,Morgan Prevatt,Scientist,"",
25641,50088,Luke Roadman,Xenobiologist,"",
25642,50088,Hacker,default,"",
