owner_id,id,name,role_name,is_roundstart_role,type,victory,faction_name,mind_name,mind_ckey
49294,135,Abducted,Abducted,0,/datum/role/abducted,1,"",Georg Selinof,dojoan
49294,136,Abducted,Abducted,0,/datum/role/abducted,1,"",Kshchis'san Nsia,darkdragos
49294,137,Traitor,Traitor,0,/datum/role/traitor,0,"",Rafael Sunders,colonist
49294,138,Abducted,Abducted,0,/datum/role/abducted,1,"",Gerss Pharengeit,kitgold
49294,139,Abducted,Abducted,0,/datum/role/abducted,1,"",Anatoly Oktyabrsky,anatolyoktyabrsky
35,140,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Zagyg the Sorcelator,stepansamp228pos
36,141,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Roberto Pinney,pavelster2
36,142,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Lucas Gibson,dashatar
36,143,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Harvey,ctpacthblujluhb
37,144,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Persh Levett,zzzcotzzz
224,930,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Shagan Rock'Shur,kenshy4420
39,145,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,John Gardner,billlee
39,146,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Shirra'r Shamira,kots222
39,147,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Not Funny Tajara,colonist
39,148,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Justin Burris,zumroom
39,149,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Tom Kazansky,taldarim
39,150,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Zouo Gauze,zouo
39,151,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,Ink Void,inkvoid
39,152,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,Vladislav Sokolov,falconplus
39,153,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Duke Anderson,larum
224,931,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Lim Al-Kuds,steklianniiork
224,932,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Russell Lauffer,winlinolol
224,933,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Ink Void,inkvoid
224,934,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Thomas Leech,jacobmadson
224,935,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Artem Byblikov,heaptem
224,936,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Henry Dolton,citizenandstation
226,937,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (826),maydoreynolds
226,938,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Proteon (794),foxiq
226,939,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Artificer (277),foxiq
39,154,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Karoline Kritte,microhate
41,155,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Wolter Kefier,snacksman
41,156,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Otto Schulz,hans32
42,157,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Quumxuqmqoo Zixqilxuq,alexsanderperegon
42,158,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,D.D.O.S,nikaze
43,159,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Machine the Powerful,dushess
43,160,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Артемилион,heaptem
44,161,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Jay Miller,feljet
44,162,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Bryan James,calvinmind
44,163,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Patton Quirin,jobbs
45,164,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Toby Bush,tobybon
45,165,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Alfred Addison,putinandvodka
47,166,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (595),afiugs
48,167,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Zeez Azlszi,alexsanderperegon
50,168,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Nihilus the Magician,alexsanderperegon
51,169,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,A.S.M.A.S,karpinti
52,170,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Pocket,nikaze
52,171,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Hugo Richter,ruch
52,172,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Kaylie Pennington,darkfurrsss
52,173,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Shalfey Rozmarinov,denisrad
52,174,Changeling,Changeling,0,/datum/role/changeling,0,Changeling Hivemind,"",nikaze
53,175,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Gertrude Jensen,niki91
54,176,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tihikahkati,mentaleater
54,177,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kahyahakahhachakitacha,stariyfag
54,178,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yakahhaka,ruch
54,179,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tikichachahichichiyaha,darkfurrsss
54,180,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tikahhi,putinandvodka
54,181,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yatachihitita,ulfe12345
56,182,Agent,Abductor Agent,1,/datum/role/abductor/agent,1,Abductor Team,Mothership Omicron Agent,mentaleater
56,183,Scientist,Abductor Scientist,1,/datum/role/abductor/scientist,1,Abductor Team,Mothership Omicron Scientist,andreygysev
57,184,Agent,Abductor Agent,1,/datum/role/abductor/agent,1,Abductor Team,Mothership Tau Agent,silvershake
57,185,Scientist,Abductor Scientist,1,/datum/role/abductor/scientist,1,Abductor Team,Mothership Tau Scientist,billlee
58,186,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Takirichi,mmdi
58,187,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Ink Void,inkvoid
49310,188,Abducted,Abducted,0,/datum/role/abducted,1,"",Artem Byblikov,heaptem
49310,189,Abducted,Abducted,0,/datum/role/abducted,1,"",Jason Snyder,xazard
49310,190,Abducted,Abducted,0,/datum/role/abducted,1,"",Edwin Ward,mryaroslav
49310,191,Abducted,Abducted,0,/datum/role/abducted,1,"",Jerrie Sullivan,john228
49443,940,Traitor,Traitor,0,/datum/role/traitor,0,"",Merk Asacris,mercurialaste
227,941,Wizard,Wizard,1,/datum/role/wizard,1,Wizard Federation,Lizard Wizard,walterje
228,942,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Liam O'Shea,onikuru
228,943,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Johnathan Armstrong,petp0
866,3404,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Mark Murkenliebe,froheostern
866,3405,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Xander Morris,vipo24
868,3406,Agent,Abductor Agent,1,/datum/role/abductor/agent,1,Abductor Team,Mothership Nu Agent,deyneristarg
868,3407,Scientist,Abductor Scientist,1,/datum/role/abductor/scientist,1,Abductor Team,Mothership Nu Scientist,brewerpit323
869,3408,Agent,Abductor Agent,1,/datum/role/abductor/agent,1,Abductor Team,Mothership Alpha Agent,heaptem
869,3409,Scientist,Abductor Scientist,1,/datum/role/abductor/scientist,1,Abductor Team,Mothership Alpha Scientist,grozaandgrom
869,3410,Abducted,Abducted,0,/datum/role/abducted,1,Abductor Team,Garret Wee,gosha2003
869,3411,Abducted,Abducted,0,/datum/role/abducted,1,Abductor Team,Lim Al-Kuds,steklianniiork
869,3412,Abducted,Abducted,0,/datum/role/abducted,1,Abductor Team,Norman Don,intesus
869,3413,Abducted,Abducted,0,/datum/role/abducted,1,Abductor Team,M'ark M'rshan,morkleb
869,3414,Abducted,Abducted,0,/datum/role/abducted,1,Abductor Team,Denis Denisenko,denisenko
869,3415,Abducted,Abducted,0,/datum/role/abducted,1,Abductor Team,Danny Moon,dedmarazm
870,3416,Agent,Abductor Agent,1,/datum/role/abductor/agent,1,Abductor Team,Mothership Mu Agent,zeroiq
870,3417,Scientist,Abductor Scientist,1,/datum/role/abductor/scientist,1,Abductor Team,Mothership Mu Scientist,platondegeneratov
872,3418,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,M'ark M'rshan,morkleb
872,3419,Cultist,Cultist,1,/datum/role/cultist,1,Cult Of Blood,Riko De Falco,fopil
872,3420,Cultist,Cultist,1,/datum/role/cultist,1,Cult Of Blood,Norman Don,intesus
229,944,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Vladislav Sokolov,falconplus
229,945,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Lim Al-Kuds,steklianniiork
229,946,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Hans Uberman,vkjkfn
49310,192,Abducted,Abducted,0,/datum/role/abducted,1,"",Bryan Riker,denisvasylev
49310,193,Abducted,Abducted,0,/datum/role/abducted,1,"",Adam Sommer,dudoncheg
49310,194,Abducted,Abducted,0,/datum/role/abducted,1,"",Jesus Exery,flexrelax
49310,195,Abducted,Abducted,0,/datum/role/abducted,1,"",Kaela Pratt,ulfe12345
59,196,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yachakahchita,avande
59,197,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tachatahakahyayakahti,billlee
59,198,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kahchahikakakiki,speraax
59,199,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yatihahahaka,darkfurrsss
59,200,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kachichiyachiti,phoenixkarel
59,201,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hiyayatatahiki,nager
60,202,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Vladimir Nesterenko,mentaleater
60,203,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Lucas Gibson,dashatar
61,204,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Kaylie Pennington,stepansamp228pos
64,205,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,Kameron Dean,pirsnya
64,206,Cultist,Cultist,1,/datum/role/cultist,1,Cult Of Blood,Daniil Pravashinskiy,hooligun
64,207,Cultist,Cultist,1,/datum/role/cultist,1,Cult Of Blood,Wolter Kefier,snacksman
64,208,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Troy Orgail,deahaka
64,209,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Franklin Zimmer,psewdoplot
64,210,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Nikorasu Daku,stariyfag
65,211,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Malik Adams,kiborg04
66,212,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tayahi,lazarevvladimir
66,213,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hakitihakahkahti,dekr0s
66,214,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yatakahika,weedmoon
66,215,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kitachitatihichakiya,platondegeneratov
66,216,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kahkiyakachakachiha,stepansamp228pos
66,217,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Chakahcha,alexsanderperegon
68,218,Head Revolutionary,Head Revolutionary,1,/datum/role/rev_leader,1,Revolution,Ivan Huga,marlestr
68,219,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Alexander Burger,klumin
68,220,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Artem Bless,hollget
68,221,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Troy Orgail,deahaka
68,222,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Freckle,shlyk
68,223,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Apple Ehret,balphagore
68,224,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Danny Roby,23as23as
68,225,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Maya Foxova,foxedhuman
68,226,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Kailyn Braun,sergalcute
68,227,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Alfred Addison,putinandvodka
68,228,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Ilya Melyi,illersaver
68,229,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,John Gardner,billlee
872,3421,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,homunculus of The One Who Sees IX,xypmax
872,3422,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Patrick Kimball,gon501
872,3423,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,homunculus of The Geometer of Blood X,kyky3782
872,3424,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Richard Hawkins,slayfon
872,3425,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,homunculus of Nar-Sie IX,kyky3782
872,3426,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,homunculus of The One Who Sees XIX,kyky3782
872,3427,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,homunculus of Nar-Sie IX,kyky3782
872,3428,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,homunculus of The One Who Sees XVI,vysserath
872,3429,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,homunculus of The One Who Sees VI,kyky3782
304,1223,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (292),individuum135
304,1224,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (279),mercurialaste
304,1225,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien drone (173),mercurialaste
304,1226,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (319),dellasloan
304,1227,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (336),individuum135
304,1228,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien sentinel (135),dellasloan
304,1229,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (860),individuum135
304,1230,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (341),mryaroslav
304,1231,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (49),pirogsema
304,1232,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (268),pirogsema
229,947,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Mohamed McDonald,ni444
229,948,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Kaela Pratt,ulfe12345
229,949,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Ivan Huga,marlestr
229,950,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Thomas Leech,jacobmadson
231,951,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Elena Sloan,kenariys
68,230,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Tahikaeeti,grozaandgrom
68,231,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Issar Hess,darkfurrsss
68,232,Revolutionary,Revolutionary,0,/datum/role/rev,1,Revolution,Duncan Wilkinson,alexnomo
70,233,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Katyusha Morozova,platondegeneratov
70,234,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Kaylie Pennington,stepansamp228pos
71,235,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,York,dashatar
72,236,Nuclear Operative Leader,Nuclear Operative Leader,1,/datum/role/operative/leader,1,Syndicate Operatives,Alfred Addison,putinandvodka
72,237,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Sergey Kiselev,mintt
72,238,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Ink Void,inkvoid
72,239,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Curly Mens,arygal
72,240,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Tahikaeeti,grozaandgrom
72,241,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Leroy White,ss0804
72,242,Nuclear Operative,Nuclear Operative,0,/datum/role/operative,1,Syndicate Operatives,Syndicate Robot-629,kiborg04
72,243,Nuclear Operative,Nuclear Operative,0,/datum/role/operative,1,Syndicate Operatives,Syndicate Robot-54,precisionandgrace
72,244,Nuclear Operative,Nuclear Operative,0,/datum/role/operative,1,Syndicate Operatives,Syndicate Robot-235,ni444
73,245,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Jimmi Homat,skavy
73,246,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Dextra,darkfurrsss
74,247,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kiyaya,stepansamp228pos
74,248,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kachakakahaya,darkfurrsss
74,249,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kihayakahyachichaya,oleg1231
74,250,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kikitakitiyakiya,grozaandgrom
74,251,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kihakichikikahkichikah,aninihka
74,252,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Kahkahihayakahhitihi,hooligun
77,253,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Max Basaev,starmoore
77,254,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Fanzilia Clark,fah3ujib
79,255,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Yombidlor,pavelem
80,256,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Mihail Kuravlev,denisrad
80,257,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Artem Byblikov,heaptem
231,952,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Travis Muller,richilakroch
231,953,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Roy Walker,oldem2001
231,954,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Reese Wright,refug
231,955,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Kris Merdrod,pirogsema
231,956,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Frank Rea,amorphis78
231,957,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Arthur Garland,gulltheflyingworm
231,958,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Alisa Don,deyneristarg
231,959,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Tim Riotland,taldarim
231,960,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Kirill Vasanski,vorzan
231,961,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Vladislav Sokolov,falconplus
231,962,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,S'Shahir Mi'sshi,duckdok
231,963,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Demian Norton,divinename
231,964,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Jug'd'Hida Mali'tol,fopil
231,965,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Lion Remark,alekspeshkov
231,966,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Norman Don,intesus
231,967,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Honkerbelle,genamememe
231,968,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Hans Uberman,vkjkfn
231,969,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Kaela Pratt,ulfe12345
231,970,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Hector Ryals,kiborg04
231,971,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Viktor Gugenhtein,veger
231,972,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Fulton Turner,mryaroslav
231,973,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Jay Miller,feljet
231,974,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Leonardo Rockwell,phantomelite
231,975,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Ivan Petrov,petroivanovich
231,976,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Oleg Osetrov,goeq
81,258,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Max Basaev,starmoore
81,259,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Danny Moon,dedmarazm
81,260,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Ma'ajika Shraji,rolan228
81,261,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Bryan James,calvinmind
81,262,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,John Gardner,billlee
231,977,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Arleen Morris,stepanzzz
231,978,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Yords Zlso,oleg1231
231,979,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Elric Keener,iteeo
231,980,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Grace Prechtl,duno
231,981,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Ivan Huga,marlestr
231,982,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Sergey Sverlov,sergeysverlo
231,983,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Issar Hess,darkfurrsss
81,263,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Andrew Lennix,alion177
81,264,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Juggernaut (698),ovechkaden
81,265,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Wraith (45),gosha2003
81,266,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (710),karpinti
81,267,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (418),sheoleo
