id,deaths_id,brute,fire,toxin,oxy,clone,brain
720,787,64.5,0,18,123.002,0,0
721,788,95.4,230,0,0,0,0
722,789,77.8,0,34,94.5664,0,70
723,790,50.4,397,0,0,0,0
724,791,50,0,38,112.333,0,0
725,792,82,250,0,0,0,0
726,793,0,172.7,0,27.7343,0,0
727,794,0,340,0,0,0,0
728,795,0,46.12,0,1.33333,154,154
729,796,120,212.037,0,0,0,0
730,797,0,114.6,0,87.4138,0,0
731,798,0,14.2,1,3,182,182
732,802,76.6,0,0,124.533,0,0
733,803,0,141.1,0,0,60,0
734,804,0,150.9,0,51,0,0
735,808,0,34.5,0,166.316,0,0
736,809,0,191.1,0,10,0,0
737,810,84,184,0,0,0,70
738,811,134.6,0,0,66.3333,0,0
739,812,113.7,160,0,0,0,20
740,813,144,40,0,23.3333,0,0
741,814,138.4,0,59.65,5,0,50
742,815,186,0,0,51.5,0,0
743,816,202,0,40,8,0,45
744,817,214.4,0,0,0.666667,0,70
745,818,176,0,0,31.6667,0,0
746,819,0,200,0,0,0,70
747,820,160,50,0,0,0,0
748,821,36,358,0,0,0,20
749,822,66.9,0,32.5,101,0,0
750,823,249,0,0,0,0,0
751,824,0,210,0,0,0,0
752,825,190.6,0,0,24,0,70
753,826,189.8,0,0,17,0,0
754,827,70,40,0,0,0,70
755,828,187.7,0,0,17,0,70
756,829,0,240,0,0,0,70
757,830,173.4,59.4,0,0,0,0
758,831,34.9,0,50,122.5,0,25
759,832,250,0,0,2.66667,0,70
760,833,284.8,0,0,0,0,70
761,834,26.6,0,0,0,0,0
762,835,223.4,0,0,0,0,0
763,836,233.8,0,7,1.33333,0,70
764,837,334.9,0,0,0,0,70
765,838,332.7,0,0,0,0,20
766,839,254,0,0,0,0,70
767,840,214,0,0,0,0,0
768,841,182.4,0,0,35.3333,0,0
769,842,247,0,0,0,0,70
770,843,0,204,0,0,0,20
771,844,226,0,0,0,0,20
772,845,206,0,5,18.3333,0,0
773,846,82,0,0,0,0,70
774,847,108.8,0,44,51,0,13
775,848,206,0,0,0,0,70
776,849,229.9,0,0,0,0,70
777,850,246,0,0,0,0,70
778,851,2.8,0,0,0,0,70
779,852,303,0,0,0,0,70
780,853,80,120,0,0,0,70
781,854,232,0,0,0,0,20
782,855,164,40,0,0,0,0.5
783,856,203.2,80,0,0,0,70
784,857,65.8,200,0,0,0,20
785,858,116.6,84,0,0,0,70
786,859,216,0,0,0,0,0
787,860,158,45,0,0,0,70
788,861,5,0,0,0,0,70
789,862,0,240,0,0,0,0
790,863,73.6,160,0,0,0,70
791,864,161.2,28,0,22.3333,0,0
792,865,0,237,0,0,0,70
793,866,160.3,0,12,43.3333,0,0
794,867,52,154.9,0,0,0,70
795,868,16,240,0,0,0,70
796,869,220,0,0,0,0,0
797,870,34.7,0,0,0,0,70
798,871,6.4,40,0,0,0,70
799,872,60,160,0,0,0,70
800,873,140,66,0,0,0,70
801,874,185.4,0,0,21.3333,0,0
802,875,0,200,0,0,0,0
803,876,0,236.7,0,0,0,70
804,877,168,0,25,24.6667,0,15
805,878,213.8,0,0,1.33333,0,0
806,879,214,0,0,0,0,70
807,880,120,0,0,0,0,70
808,881,0,0,0,0,0,70
809,882,83.8,120,0,0,0,0
810,883,89.4,128.5,0,0,0,70
811,884,230,0,0,0,0,70
812,885,231.9,0,0,0,0,70
813,886,0,236,0,0,0,70
814,887,32,0,0,0,0,0
815,888,179.3,40,0,14,0,0
816,889,212.8,0,0,0,0,70
817,890,0,0,0,0,0,70
818,891,0,280,0,0,0,0
819,892,0,200,0,0,0,0
820,893,167.9,0,0,0,0,70
821,894,137.9,0,0,0,0,20
822,895,0,160,0,0,0,20
823,896,32,200,0,0,0,0
824,897,0,208,0,0,0,0
825,899,165.6,20,0,20,0,0
826,900,0,240,0,0,0,0
827,901,32,120,0,0,0,70
828,902,4,200,0,0,0,20
829,903,3.8,0,0,0,0,70
830,904,258.6,0,0,0,0,70
831,905,99.5,155.2,0,0,0,0
832,906,205.9,0,0,0,0,0
833,907,0,0,0,0,0,70
834,908,64,0,0,0,0,70
835,909,210,0,0,0,0,70
836,910,50,160,0,0,0,70
837,911,1.6,0,0,0,0,70
838,912,1.6,0,0,0,0,70
839,913,0,0,0,0,0,70
840,914,7,40,0,0,0,70
841,915,204.8,0,0,0,0,0
842,916,64,60,0,76.6666,0,0
843,917,212.8,3,0,0,0,0
844,918,161.5,50,1.5,8.33333,0,0
845,919,232,0,0,0,0,70
846,920,64,0,30,106.333,0,0
847,921,150,0,0,0,0,70
848,922,72,160,0,0,0,70
849,923,182.8,24,0,0,0,0
850,924,218,0,0,0,0,70
851,925,83.9,128,0,0,0,0
852,926,0,201,0,0,0,0
853,928,0,0,0,0,0,70
854,929,203.4,0,0,0,0,70
855,930,172.8,30,0,0,0,0
856,931,0,0,3,0,0,0
857,932,155.4,0,1,44.6667,0,0
858,933,0,240,0,0,0,0
859,934,172.8,30,0,0,0,0
860,935,60,240,0,0,0,70
861,936,0,0,0,0,0,70
862,937,136,80,0,0,0,70
863,938,18,272,0,0,0,70
864,939,0,201,0,0,0,0
865,940,0,0,0,0,0,70
866,941,0,64,0,0,0,70
867,942,134,40,0,0,0,70
868,943,172.8,30,0,0,0,0
869,944,0,0,0,200,0,0
870,945,0,267.5,0,0,0,0
871,946,0,200,0,0,0,70
872,947,0,0,0,0,0,70
873,948,172.8,30,0,0,0,0
874,949,208,0,0,0,0,70
875,950,0,0,0,0,0,70
876,951,3.4,282.3,0,0,0,20
877,952,0,201,0,0,0,0
878,953,210,0,0,0,0,70
879,954,0,0,0,0,0,70
880,955,0,0,0,200,0,0
881,956,0,208,0,0,0,0
882,957,0,182,0,20.3029,0,0
883,958,0,200,0,0,0,0
884,959,0,35,60,105.333,0,0
885,960,210.2,0,0,8.66667,0,0
886,961,0,177.5,0,24,0,0
887,962,0,183.2,0,19.3333,0,26.6133
888,963,0,202.2,0,0,0,0
889,964,0,192,0,8.66667,0,0
890,965,5.1,111,58,32.3333,0,0
891,966,0,0,0,200,0,0
892,967,104,108.7,3.15,1.33333,0,0
893,968,46.8,136.7,0,19.3333,0,0
894,970,212.7,0,0,1.33333,0,0
895,971,187.4,0,0,13.6667,0,0
896,972,129,57,7.2,8,0,0
897,973,28.1,90,0,82.6667,0,20
898,974,0,158.5,22,20.8157,0,0
899,975,152.48,0,0,57,0,0
900,976,28.7,119.9,47.0249,8.33333,0,0
901,977,65.6,0,0,135.333,0,0
902,978,82.5,90,3,26.6667,0,0
903,979,0,136.8,0,63.3334,0,0
904,980,0.1,173,0,27.3333,0,0
905,981,70.3,0,137.1,7.33333,0,0
906,982,38.8,166.5,0,0,0,0
907,983,172.9,0,0,49.3333,0,0
908,984,215.3,0,0,1.33333,0,0
909,985,200.6,0,0,2.66667,0,0
910,986,182.7,0,0,30.6667,0,60
911,987,210.8,0,0,0,0,0
912,988,174.1,34.6,0,0,0,20
913,989,129.8,0,9,61.6667,0,0
914,990,258.6,0,0,0,0,0
915,991,0,200,0,0,0,0
916,992,387.9,0,0,0,0,70
917,993,0,240,0,0,0,0
918,994,0,226.8,0,0,0,0
919,995,115.9,0,70.5,27,0,0
920,996,129.4,0,13,57.6667,0,5
921,997,30,197.2,0,0,0,20
922,998,28.8,178,0,0,0,0
923,999,209.8,17.5,0,0,0,0
924,1000,64.9,0,38,20,0,45
925,1001,270,0,0,0,0,0
926,1002,191.6,0,9,20.8333,0,25
927,1003,0,200,0,0,0,0
928,1004,0,206.4,0,0,0,0
929,1005,185.9,0,2.5,32.3333,0,5
930,1006,149.9,138.6,0,0,0,20
931,1007,201.7,0,0,0,0,0
932,1008,174.8,0,9,20,0,70
933,1009,112.9,46.7,40,2.66667,0,40
934,1010,102.7,110,0,0,0,70
935,1011,152.3,0,1,54,0,0
936,1012,160.2,80,0,0,0,0
937,1013,221.9,0,0,2,0,20
938,1014,137.8,0,0,63,0,0
939,1015,60,160,0,0,0,20
940,1016,215.5,0,0,0,0,0
941,1017,306.2,0,0,0,0,20
942,1018,200,0,0,0,0,0
943,1019,200,0,0,0,0,0
944,1020,200,0,0,0,0,0
945,1021,200,0,0,0,0,0
946,1022,240,0,0,0,0,20
947,1023,0,192,0,8.66667,0,0
948,1024,120,75,0,8,0,0
949,1025,74.7,96.8,6,24,0,0
950,1026,0,136.2,5,61.0881,0,0
951,1027,0,134.6,0,16.6163,0,0
952,1028,3.2,152.2,0,46.7914,0,0
953,1029,0,0,75,125.333,0,0
954,1030,0,0,75,125.333,0,0
955,1031,0,0,75,125.333,0,0
956,1032,0,0,75,125.333,0,0
957,1033,25,0,0,0,0,0
958,1034,31,0,0,0,0,0
959,1035,62.5,0,0,0,0,0
960,1036,10.8,0,0,189.2,0,0
961,1037,99,97.1,0,6,0,0
962,1038,0,0,163,37,0,20
963,1039,0,0,194,7.33333,0,22
964,1040,0,46.3,138,20.6667,0,0
965,1042,0,0,0,200,0,0
966,1043,0,0,132,72.3333,0,0
967,1044,60,0,33,108.333,0,0
968,1045,30,0,0,0,0,0
969,1046,30,0,0,0,0,0
970,1047,0,191.5,0,8.66667,0,0
971,1048,0,194.1,0,9.33333,0,0
972,1049,0,198.1,0,4,0,0
973,1050,0,71.8,3,125.333,0,0
974,1052,47.6,156,0,4,0,0
975,1053,37.6,164,0,4,0,0
976,1054,37.6,164,0,4,0,0
977,1055,37.6,164,0,4,0,0
978,1056,26,0,0,0,0,0
979,1057,0,0,75,125.333,0,0
980,1058,44,50.5,1,106.667,0,0
981,1059,0,0,0,16,0,0
982,1060,0,0,0,16,0,0
983,1061,0,140.9,23.85,35.6395,0,0
984,1062,203.2,0,0,2.66667,0,0
985,1063,2,174.4,0,25.3333,0,0
986,1064,52,0,0,0,0,0
987,1065,30,0,0,0,0,0
988,1066,121.4,0,0,87.6666,0,20
989,1069,0,0,0,200,0,0
990,1070,0,0,6,20,0,0
991,1071,0,0,6,20,0,0
992,1072,0,198.6,4,4,0,0
993,1073,21,0,8,176,0,0
994,1074,50,0,36,118,0,0
995,1079,0,0,8,174.5,0,0
996,1080,0.4,0,17,6,0,0
997,1081,0.4,0,17,6,0,0
998,1082,128.1,0,0,48,0,0
999,1083,0,110.6,59,33.6667,0,0
1000,1084,0.4,160,0,39.6,0,20
1001,1085,54,0,0,0,0,0
1002,1086,171.1,0,0,31.3333,0,0
1003,1087,0,0,0,31.3333,0,20
1004,1089,18,235.2,0,3.66667,0,70
1005,1090,15,0,158,35.6667,0,0
1006,1091,0.6,0,170,34.8333,0,0
1007,1092,67.5,111,0,23,0,0
1008,1093,0,162,0,46.6667,0,0
1009,1094,2,208,0,0.666667,0,20
1010,1095,95.4,0,0,105,0,0
1011,1096,94.8,144,0,1.33333,0,0
1012,1097,30,135,0,37.3333,0,0
1013,1098,108.5,120,0,11.6667,0,0
1014,1099,40.2272,0,0,0,0,0
1015,1100,212.4,0,0,1.33333,0,0
1016,1101,52.7,0,0,181.667,0,0
1017,1102,200.4,0,0,2.66667,0,0
1018,1103,70,280,0,0,0,0
1019,1104,5.7,0,0,200,0,70
1020,1105,0,50,63,91.6667,0,0
1021,1106,39,135,0,0,0,70
1022,1107,50,0,0,0,0,0
1023,1108,76.3,91.2,5,29.7728,0,0
1024,1109,51.2,118.7,0,32.6667,0,0
1025,1110,40.1,123,2,36.231,0,0
1026,1111,15.5,138.1,0,46.4315,0,0
1027,1112,0,161.2,0,41.5014,0,0
1028,1113,1,73,52,74.1641,0,0
1029,1114,3.2,240,6,22.1667,0,70
1030,1115,0,0,75,128,0,0
1031,1116,3.2,0,6,22.1667,0,70
1032,1117,80.4,116,0,4,0,0
1033,1118,0,105,0,59.4464,39,84
1034,1119,46,160,0,1.33333,0,0
1035,1120,0,0,143.5,57,0,20
1036,1121,167.38,0,34,40.1667,0,20
1037,1122,59.6,129.6,0,22.6667,0,0
1038,1123,80,230,0,7.33333,0,70
1039,1124,0,172.8,0,46.3333,0,20
1040,1125,253.3,160,0,1.33333,0,0
1041,1126,13.5,175.2,0,11.6667,0,0
1042,1127,0,0,175.5,25,0,54.1689
1043,1128,0,0,179.5,32,0,54.1689
1044,1129,0,36,0,0,0,0
1045,1130,0,24.5,66,116,0,0
1046,1131,0,12.8,168,22,0,0
1047,1132,41.9,0,85.4498,73.6667,0,0
1048,1133,0,0,109,99.5,0,0
1049,1134,209.2,0,0,2.66667,0,20
1050,1135,0,33.6,60,111,0,0
1051,1136,0,0,200,0,0,0
1052,1137,0,156,3,46.6667,0,0
1053,1138,66.1,109.3,15,14.6667,0,0
1054,1139,3.8,208,0,0,0,0
1055,1140,95,0,0,105.667,0,0
1056,1141,75,197.2,1,1.33333,0,70
1057,1142,23.4,0,160,16.6667,0,70
1058,1143,3.8,0,140,56.6667,0,20
1059,1144,0,0,149,51,0,0
1060,1145,0,0,152,48,0,0
1061,1146,0,0,149,51.3334,0,0
1062,1147,0,0,144.5,55.6667,0,0
1063,1148,0,0,160,40,0,0
1064,1149,6.8,0,157,43.3333,0,0
1065,1150,0,0,159,41.3333,0,0
1066,1151,0,0,156,44,0,0
1067,1152,0,0,155,45.3333,0,0
1068,1153,0,0,148,52.3334,0,0
1069,1154,0,0,135,65.3334,0,0
1070,1155,0,78,0,123.097,0,0
1071,1157,187.2,0,12,1.33333,0,20
1072,1158,0,180,9,11.6667,0,0
1073,1159,0,80,82,40,0,0
1074,1160,0,200,0,0.666667,0,0
1075,1161,0,147,0,54.9672,0,10
1076,1162,30.9,162,1,9.33333,0,0
1077,1163,0,50,54,101,0,0
1078,1164,190.2,0,0,21,0,20
1079,1165,304,0,0,0,0,0
1080,1166,152.3,0,0,50.3333,0,20
1081,1167,0.7,142,0,57.3334,0,0
1082,1168,0,275,0,3.66667,0,0
1083,1169,0,240,6,10.6667,0,0
1084,1170,62.4,0,2,201,0,0
1085,1171,130.4,0,0,69.6667,0,0
1086,1172,90.4,0,0,110.871,0,0
1087,1173,192.3,0,0,21.6667,0,20
1088,1174,0,218.8,0,0,0,0
1089,1175,2.9,210,0,24.6667,0,0
1090,1176,0,177.8,0,23.3333,0,0
1091,1177,0,0,0,200,0,0
1092,1178,0,0,0,200,0,0
1093,1179,0,142.8,12,47.063,0,0
1094,1180,0,147,0,54.475,0,0
1095,1181,0,0,0,200,0,0
1096,1182,69.4,123,0,9.33333,0,0
1097,1183,19.3,130.5,0,50.3334,0,0
1098,1184,0,0,149.2,51,0,0
1099,1185,0,89,0,111.301,0,0
1100,1186,0,0,120,82,0,0
1101,1187,0,407.3,16,13.6667,0,0
1102,1188,0,113.2,67,21.6667,0,0
1103,1189,0,116.1,55,34.3333,0,0
1104,1190,132.34,69.02,1.07797,0,0,20
1105,1191,117,0,0,84,0,0
1106,1194,12.3,147,0,42.2719,0,0
1107,1195,0,156,0,45.6052,0,0
1108,1196,78,113,0,12.3333,0,0
1109,1197,179.3,0,0,22,0,20
1110,1198,0,0,75,125.333,0,0
1111,1199,0,50,54,101,0,0
1112,1200,0,50,54,101,0,0
1113,1201,0,0,75,125.333,0,0
1114,1202,82.61,40.4,82.386,0,0,28.5422
1115,1203,0,50,55.5,101.167,0,0
1116,1204,0,0,117,86.3333,0,0
1117,1205,0,50,56,98,0,0
1118,1206,20.1,0,75,128,0,0
1119,1207,9.9,71,40,79.3333,0,14.3201
1120,1208,0,50,54,97.3333,0,0
1121,1209,0,21,86.5,96.2232,0,0
1122,1210,62.61,54.56,84.1476,0,0,28.5422
1123,1211,0,50,54,101,0,0
1124,1212,0,138,29,39.5948,0,0
1125,1213,4.3,120.5,23,53.6667,0,0
1126,1214,0,147.9,6,46.1441,0,0
1127,1215,20.1,162,0,20.3333,0,0
1128,1216,0,30,0,0,0,0
1129,1218,21.5,0,0,181,0,0
1130,1221,142.5,36,3,22,0,0
1131,1222,0,198,0,3.66667,0,70
1132,1223,0,156,0,44,0,70
1133,1224,0,181.5,0,18.6667,0,0
1134,1225,0,181.5,0,18.6667,0,0
1135,1226,0,199.5,0,5.33333,0,0
1136,1227,0,194.1,0,6,0,0
1137,1228,0,177.2,0,26.3524,0,0
1138,1229,0,150,0,50,0,0
1139,1230,20.1,143.8,0,18.6667,0,0
1140,1231,0,192,0,9.33333,0,0
1141,1232,0,0,114.7,85.6666,0,0
1142,1234,0,160,0,51.6667,0,0
1143,1235,0,120,3,78.3333,0,0
1144,1236,0,43.4,57,106,0,0
1145,1237,192,14.7,11.85,1.33333,0,0
1146,1238,420,0,0,0,0,0
1147,1239,125.2,56,0,20.9938,0,0
1148,1240,66.8,109.7,0,24.6667,0,0
1149,1241,106.2,0,3.15,92,0,0
1150,1242,199.8,0,3,5.66667,0,89
1151,1243,224,0,0,1.33333,0,0
1152,1244,212,0,0,1.33333,0,0
1153,1245,121.2,0,0,79.6667,0,0
1154,1246,234,0,0,2.66667,0,0
1155,1247,212,0,0,23.3333,0,0
1156,1248,188.9,3,0,10.6667,0,13.3689
1157,1249,270,0,0,0.666667,0,0
1158,1250,248,0,0,11.6667,0,0
1159,1251,49.1,0,38,120,0,0
1160,1252,0,135.8,0,64.6667,0,0
1161,1253,0,0,0,200,0,0
1162,1254,144,51,0,7.33333,0,0
1163,1255,0,0,0,0.666667,0,20
1164,1256,60,0,0,100,0,0
1165,1257,222.4,0,0,6,0,20
1166,1258,66.2,0,0,4,0,70
1167,1259,0,201,0,0,0,0
1168,1260,72,129,0,5.33333,0,0
1169,1261,154,0,15.4,32.6667,0,0
1170,1262,0,0,0,200,0,0
1171,1266,50,0,21,86,0,0
1172,1267,0,249,3,28.6667,0,0
1173,1268,135,0,0,79.6666,0,0
1174,1269,10,182,0,8.66667,0,0
1175,1270,0,0,76,125.333,0,0
1176,1271,7.6,0,57,139.667,0,0
1177,1272,0,200,0,0.666667,0,0
1178,1273,0,200.6,0,3,0,0
1179,1274,0,183.7,3,14.6667,0,0
1180,1276,199.8,0,0,3.33333,0,20
1181,1277,25,0,0,0,0,0
1182,1278,152.8,42.1,6,8,0,0
1183,1279,124.9,47,0,28.9196,0,20
1184,1280,0,23.4,3,200,0,0
1185,1281,0,0,0,200,0,0
1186,1282,0,75,84,42,0,0
1187,1283,0,0,0,200,0,0
1188,1284,148.9,0,0,60,0,20
1189,1285,174.8,0,0,26.6667,0,20
1190,1286,75.3,41.5,0,195,0,0
1191,1287,141.3,0,18,49,0,0
1192,1288,85.3,37.5,0,80.1666,0,0
1193,1289,165.8,0,0,34.3333,0,0
1194,1290,7.7,109,36,58.3333,0,0
1195,1291,0,28.6,1,18.5944,200,0
1196,1292,0,180.8,12.15,9.33333,0,0
1197,1293,0,190.8,0,15.3333,0,0
1198,1294,0,190.4,0,10.3333,0,0
1199,1295,0,197.1,0,0,3.2,3.2
1200,1296,0,17.4,200,10,0,0
1201,1297,0,33.4,200,20,0,0
1202,1298,0,240,0,3.66667,0,0
1203,1299,0,35,0,21,200,0
1204,1300,0,240,0,23.3333,0,70
1205,1301,0,31.8,0,14.4348,200,0
1206,1303,0,240,3,16.6667,0,0
1207,1304,66.7,0,76.9999,57.3334,0,0
1208,1305,98.7,98.5,0,3,0,0
1209,1306,182.6,0,25.5,2,0,20
1210,1307,167.4,0,0,32.6667,0,20
1211,1308,122.2,0,0,79,0,54.4533
1212,1309,106,0,36,61,0,124.453
1213,1310,186.6,0,18,3,0,150
1214,1311,67.7,0,30,110,0,0
1215,1312,0,189,4,9.33333,0,0
1216,1313,80.6,111,0,8.66667,0,0
1217,1314,188.6,0,12.5,7,0,0
1218,1315,19,20,51,114,0,0
1219,1316,149,0,0,60,0,20
1220,1317,33.4,191.8,0,10.3333,0,0
1221,1318,52.8,140,0,8.66667,0,0
1222,1319,0,40,0,0,0,0
1223,1320,5,177.5,0,18.8333,0,0
1224,1321,0,40.6,60,108,0,0
1225,1322,52,156,9,4,0,0
1226,1323,5.2,0,122.5,75,0,0
1227,1324,56.6,0,90.1998,53.3334,0,0
1228,1325,52.6,0,18,132,0,20
1229,1326,0,50,55.15,95.3333,0,0
1230,1327,164,12,0,32.3333,0,0
1231,1328,0,0,84,119,0,70
1232,1329,330,0,0,0,0,0
1233,1330,0,0,78,125,0,70
1234,1331,0,0,69.7475,131,0,140
1235,1332,0,0,69,132.333,0,0
1236,1333,160.8,0,0,49,0,0
1237,1334,122.3,0,0,78.5,0,2.37335
1238,1335,315,0,0,0,0,0
1239,1336,0,0,0,22,0,0
1240,1337,0,0,0,22,0,0
1241,1338,94.9,99,0,9.33333,0,0
1242,1339,72,129,0,5.33333,0,0
1243,1340,245,0,0,1.33333,0,20
1244,1341,210,0,0,23.3333,0,0
1245,1342,0,102.2,68,35.3333,0,0
1246,1343,0,0,0,200,0,0
1247,1344,0,160,0,46.6667,0,0
1248,1345,0,0,0,0,8,60
1249,1346,0,0,0,0,8,60
1250,1347,124.1,0,5,71,0,20
1251,1348,10,276,0,5.66667,0,20
1252,1349,10,192,0,3.33333,0,70
1253,1350,106.2,160,0,0,0,70
1254,1351,0,0,25,175,0,0
1255,1352,16.8,0,25,159,0,55.7333
1256,1354,0,95.5,0,104.667,0,0
1257,1355,0,0,0,0,0,20
1258,1356,128.7,63,0,8.66667,0,0
1259,1357,3,147,8,43.6667,0,0
1260,1358,7.6,0,0,0,0,0
1261,1359,7.6,0,0,0,0,0
1262,1360,3,102,45,51.6667,0,0
1263,1362,56.5,159,0,2.66667,0,0
1264,1363,0,153,3,44.6667,0,0
1265,1364,11.2,182.2,0,2.66667,0,0
1266,1365,0,0,0,0,0,20
1267,1366,240,0,0,1.33333,0,20
1268,1369,18.9,174,0,9.33333,0,0
1269,1372,0,0,0,200,0,0
1270,1373,0,0,0,200,0,0
1271,1376,200,14.6,0,1.33333,0,20
1272,1377,33,0,36,14,0,0
1273,1378,0,0,49,25.3333,126,0
1274,1379,0,153.4,0,47.1605,0,0
1275,1380,57.2,121.2,0,21.7543,0,0
1276,1381,51.2,114.2,10,25,0,0
1277,1382,0,0,54,28.6667,118,0
1278,1383,50.4,128,6,18.6667,0,0
1279,1384,50.4,119.2,1.5,28.9,0,0
1280,1385,21,107.4,47,25.6667,0,0
1281,1386,0,0,50,19.3333,131,0
1282,1387,0,120,60,25.3333,0,0
1283,1388,46.5,114,7,35.2844,0,0
1284,1389,20.1,171,0,30.6667,0,0
1285,1390,2,0,0,0,0,0
1286,1391,0,0,8,4,0,20
1287,1392,0,42,42,28.6667,90,0
1288,1393,31.4,124.8,22,22,0,0
1289,1394,3.2,19,56,23.3333,101,0
1290,1395,0,7.8,0,0.666667,0,70
1291,1396,2.9,15.5,29,7,0,20
1292,1397,36,36,32,46.3334,50,0
1293,1398,0,144,0,56.0188,0,0
1294,1399,5.6,143,12.2,39.7246,0,0
1295,1400,0,141,8,52.4176,0,0
1296,1401,0,75,45,6,75,0
1297,1402,30,161,1,8.66667,0,20
1298,1403,0,2.6,6,0,11,20
1299,1404,0,0,40,81.4598,79,0
1300,1405,0,0,64,31.3333,105,0
1301,1406,24.9,138,0,38.6667,0,0
1302,1407,39.8,162,0,0.666667,0,0
1303,1408,0,133,0,21.6667,0,0
1304,1409,27.6,135,0,40.1506,0,0
1305,1410,27,20,42,119,0,0
1306,1411,0,152,0,48,0,0
1307,1412,0,76.3,28,95.9999,0,0
1308,1413,186.6,12,0,2,0,0
1309,1414,62.5,0,0,0,0,0
1310,1415,0,0,0,200,0,0
1311,1416,0,56,82,62,0,0
1312,1417,41.2,153,0,9.33333,0,0
1313,1418,0,0,0,0,0,70
1314,1419,0,200.5,0,0,0,0
1315,1420,85,108,0,7.33333,0,0
1316,1421,70,0,30,100.333,0,0
1317,1422,70,0,39,94.3333,0,14.1511
1318,1423,172.9,0,0,28.6667,0,20
1319,1424,0,8,39,82.3333,0,84.1511
1320,1425,0,18.3,66,116,0,0
1321,1426,22,0,0,181,0,0
1322,1427,104.3,80,0,17.3333,0,0
1323,1428,200.3,0,0,14.6667,0,20
1324,1429,22.1,160.4,0,18.8333,0,0
1325,1430,0,200.6,0,52.6667,0,0
1326,1431,133.8,61.7,0,12.3333,0,0
1327,1432,36,0,0,0,0,0
1328,1433,2.5,193.7,1,21.3333,0,0
1329,1434,24,175.5,0,2,0,0
1330,1435,0,0,0,200,0,0
1331,1436,93.8,166.9,0,35.8333,0,0
1332,1439,0,200.1,0,9.33333,0,0
1333,1440,8,196.6,0,4,0,0
1334,1441,0,204,0,4,0,0
1335,1442,0,196,0,4.66667,0,0
1336,1443,31.386,0,0,0,0,0
1337,1444,0,82,36,82.3333,0,0
1338,1445,237.353,80.4898,0,0,0,0
1339,1446,0,0,78.5,121.5,0,0
1340,1447,0,0,75,128,0,0
1341,1448,0,148.6,6,47.3334,0,0
1342,1449,0,131,0,70.6667,0,0
1343,1451,113.2,0,0,87.3333,0,0
1344,1452,0,85,0,0,0,0
1345,1453,108,0,22.75,70,0,0
1346,1454,0,111,56,34.6667,0,0
1347,1456,0,129,35,38.6667,0,0
1348,1457,20,147,0,35.397,0,0
1349,1458,0,170.9,0,31.4858,0,0
1350,1459,0,151.6,0,49.5651,0,0
1351,1460,70,0,87,43,0,4
1352,1461,21.5,0,0,181,0,0
1353,1462,150,0,0,50.3914,0,0
1354,1463,0,165.2,3,32.6667,0,0
1355,1464,0,1075.6,0,4.33333,0,0
1356,1465,25,0,19.5,20,0,0
1357,1466,0,16.8,0,0.666667,0,0
1358,1467,1.8,0,0,0,0,0
1359,1468,0,0,84,123.667,0,0
1360,1469,13.8,0,0,191.667,0,0
1361,1470,0,0,194,8.66667,0,0
1362,1471,0,30,0,0,0,0
1363,1472,30,0,0,0,0,0
1364,1473,0,0,75,125.333,0,0
1365,1474,197.6,0,0,5.33333,0,0
1366,1475,118,66,10.5,8.66667,0,0
1367,1476,132.4,0,200,6,0,20
1368,1477,40,0,200,0.666667,0,0
1369,1478,0,290,0,3,0,70
1370,1479,37.2,0,0,163,0,0
1371,1480,60,0,85.0998,74.3333,0,0
1372,1481,0,200,3,16.6667,0,0
1373,1482,138.4,96,0,2,0,20
1374,1483,87,69,200,0,0,0
1375,1484,0,174.8,12,14.6667,0,0
1376,1485,0,0,21,16.5,0,0
1377,1486,0,0,21,16.5,0,0
1378,1487,225,0,0,0.666667,0,70
1379,1488,0,240,0,3,0,70
1380,1489,200,0,0,2,0,20
1381,1490,14.2,242,0,0,0,20
1382,1491,15.4,250,0,0,0,70
1383,1492,200,0,0,0,0,70
1384,1493,23.2,240,0,0,0,70
1385,1494,193.2,80,0,0,0,70
1386,1495,47,37,0,0,0,70
1387,1496,7,0,0,0,0,70
1388,1497,20,180,0,0,0,70
1389,1498,92,220,0,0,0,70
1390,1499,0,200,0,0.666667,0,70
1391,1500,0,222,0,3.66667,0,0
1392,1501,131.9,0,6,69,0,0
1393,1502,50,0,36,115.333,0,0
1394,1503,90,144,0,0,0,20
1395,1504,247,0,0,0,0,20
1396,1505,220,0,0,0,0,0
1397,1506,220,0.9,0,0,0,70
1398,1507,0,96,79,28.6667,0,0
1399,1508,0,111,58,34.6667,0,0
1400,1511,162,0,11.65,27,0,0
1401,1512,240,0,0,0,0,70
1402,1513,0,0,0,6,0,0
1403,1514,0,0,0,6,0,0
1404,1515,40,80,0,0,0,70
1405,1516,374,0,0,0,0,20
1406,1517,216,0,0,0,0,0
1407,1518,170.4,27,0,4.66667,0,0
1408,1519,224,0,0,0,0,0
1409,1520,216,0,0,0,0,0
1410,1521,25,0,0,0,0,0
1411,1522,264,0,0,0,0,70
1412,1523,153,60,0,0,0,70
1413,1524,128,0,0,0,0,20
1414,1525,25,0,0,0,0,0
1415,1526,0,180,0,20.3333,0,0
1416,1527,216,0,0,0,0,0
1417,1528,224,0,0,0,0,20
1418,1529,216,0,0,0,0,0
1419,1530,220,0,0,0,0,0
1420,1531,216,0,0,0,0,0
1421,1532,130.6,0,0,70.3334,0,0
