id,uplink_info_id,cost,bundlename,item_type
2749,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2750,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2751,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2752,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2753,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2754,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2755,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2756,905,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
2757,905,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
2758,907,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
2759,907,5,Chameleon-Projector,/obj/item/device/chameleon
2760,907,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2761,908,5,Energy Dagger,/obj/item/weapon/pen/edagger
2762,908,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2763,910,15,Gateway Locker,/obj/item/device/gateway_locker
2764,910,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2765,910,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2766,910,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2767,910,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2768,910,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2769,910,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2770,910,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2771,910,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2772,910,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2773,910,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2774,910,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2775,910,8,TR-7 Revolver,/obj/item/weapon/gun/projectile/revolver
2776,910,3,Speedloader-.357,/obj/item/ammo_box/a357
2777,910,3,Speedloader-.357,/obj/item/ammo_box/a357
2778,910,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2779,910,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2780,910,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2781,910,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
2782,910,7,Ammo-7.74mm,/obj/item/ammo_box/magazine/a74mm
2783,910,7,Ammo-7.74mm,/obj/item/ammo_box/magazine/a74mm
2784,910,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2785,910,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2786,910,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
2787,910,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2788,910,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2789,910,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2790,910,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2791,910,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2792,910,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2793,910,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2794,910,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2795,910,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2796,910,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2797,910,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2798,910,6,Syndicate Minibomb,/obj/item/weapon/grenade/syndieminibomb
2799,910,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2800,914,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2801,914,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2802,914,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2803,914,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2804,914,1,Composition C-4,/obj/item/weapon/plastique
2805,916,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2806,916,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2807,916,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2808,927,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2809,927,5,Syndi Assault Armor,/obj/item/weapon/storage/box/syndie_kit/armor
2810,927,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2811,927,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2812,927,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2813,927,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
2814,927,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2815,927,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2816,927,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2817,927,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2818,927,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2819,927,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2820,927,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2821,927,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2822,927,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2823,927,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2824,927,5,Ammo-.45 ACP Impact,/obj/item/ammo_box/magazine/m12mm/imp
2825,927,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2826,927,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
2827,927,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2828,927,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2829,927,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
2830,927,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2831,927,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2832,927,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2833,927,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
2834,927,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2835,927,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2836,927,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2837,927,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2838,927,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2839,927,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
2840,927,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2841,927,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2842,927,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
2843,927,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
2844,927,15,Gateway Locker,/obj/item/device/gateway_locker
2845,927,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
2846,927,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2847,927,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2848,927,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2849,927,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2850,927,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2851,927,7,Energy Sword,/obj/item/weapon/melee/energy/sword
2852,927,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
2853,927,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2854,927,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2855,927,1,Composition C-4,/obj/item/weapon/plastique
2856,928,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
2857,928,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2858,929,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
2859,929,2,Syndicate Silencer,/obj/item/weapon/silencer
2860,929,5,Chameleon-Projector,/obj/item/device/chameleon
2861,929,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
2862,930,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2863,930,2,Syndicate Donuts,/obj/item/weapon/storage/fancy/donut_box/traitor
2864,930,2,Syndicate Smokes,/obj/item/weapon/storage/fancy/cigarettes/cigpack_syndicate
2865,931,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2866,931,7,Compressed Implant,/obj/item/weapon/implanter/storage
2867,934,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2868,934,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2869,934,3,Voice Changer,/obj/item/clothing/mask/gas/voice
2870,934,4,Mulligan,/obj/item/weapon/reagent_containers/syringe/mulligan
2871,935,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2872,935,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2873,935,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2874,935,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2875,935,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2876,935,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2877,938,7,Compressed Implant,/obj/item/weapon/implanter/storage
2878,938,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2879,938,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2880,938,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
2881,938,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2882,938,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2883,939,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2884,939,7,Compressed Implant,/obj/item/weapon/implanter/storage
2885,939,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2886,940,7,Compressed Implant,/obj/item/weapon/implanter/storage
2887,940,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2888,940,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2889,940,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2890,940,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
2891,941,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
2892,941,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2893,941,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
2894,943,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2895,943,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2896,943,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2897,944,5,Energy Dagger,/obj/item/weapon/pen/edagger
2898,946,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
2899,946,4,EMP Flashlight,/obj/item/device/flashlight/emp
2900,946,2,Camera Bug,/obj/item/device/camera_bug
2901,946,7,Compressed Implant,/obj/item/weapon/implanter/storage
2902,946,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2903,947,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
2904,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2905,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2906,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2907,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2908,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2909,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2910,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2911,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2912,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2913,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2914,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2915,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2916,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2917,947,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2918,947,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2919,947,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2920,948,1,Military Belt,/obj/item/weapon/storage/belt/military
2921,948,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2922,949,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2923,949,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2924,949,1,Composition C-4,/obj/item/weapon/plastique
2925,949,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2926,951,7,Compressed Implant,/obj/item/weapon/implanter/storage
2927,951,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2928,951,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2929,951,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2930,951,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2931,952,20,20 Telecrystals,/obj/item/stack/telecrystal/twenty
2932,952,5,5 Telecrystals,/obj/item/stack/telecrystal/five
2933,952,1,1 Telecrystal,/obj/item/stack/telecrystal
2934,952,1,1 Telecrystal,/obj/item/stack/telecrystal
2935,952,1,1 Telecrystal,/obj/item/stack/telecrystal
2936,952,1,Composition C-4,/obj/item/weapon/plastique
2937,952,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
2938,953,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2939,953,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2940,953,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
2941,956,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2942,956,4,EMP Flashlight,/obj/item/device/flashlight/emp
2943,957,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2944,957,1,Sy-Code Book,/obj/item/weapon/syndcodebook
2945,957,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2946,957,1,Composition C-4,/obj/item/weapon/plastique
2947,957,1,Adaptive Cardboard Cutouts,/obj/item/weapon/storage/box/syndie_kit/cutouts
2948,957,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
2949,957,5,Energy Dagger,/obj/item/weapon/pen/edagger
2950,958,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2951,958,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2952,958,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
2953,959,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2954,959,5,Energy Dagger,/obj/item/weapon/pen/edagger
2955,959,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
2956,959,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2957,960,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2958,961,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2959,961,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
2960,961,4,EMP Flashlight,/obj/item/device/flashlight/emp
2961,962,20,Syndicate Merchandise,/obj/item/weapon/storage/box/syndie_kit/merch
2962,963,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
2963,963,1,Composition C-4,/obj/item/weapon/plastique
2964,963,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2965,963,5,Chameleon-Projector,/obj/item/device/chameleon
2966,963,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
2967,964,3,High Explosive Mine,/obj/item/mine
2968,964,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
2969,964,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2970,965,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
2971,965,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2972,965,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2973,966,12,Silence gloves,/obj/item/clothing/gloves/black/silence
2974,966,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2975,966,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2976,967,20,stealth bundle,/obj/item/weapon/storage/box/syndicate
2977,967,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2978,968,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2979,970,20,stealth bundle,/obj/item/weapon/storage/box/syndicate
2980,976,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2981,976,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
2982,978,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2983,978,5,5 Telecrystals,/obj/item/stack/telecrystal/five
2984,979,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
2985,979,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
2986,979,2,Camera Bug,/obj/item/device/camera_bug
2987,979,5,Chameleon-Projector,/obj/item/device/chameleon
2988,979,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
2989,980,7,Compressed Implant,/obj/item/weapon/implanter/storage
2990,980,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2991,980,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2992,980,5,Energy Dagger,/obj/item/weapon/pen/edagger
2993,980,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2994,981,2,Camera Bug,/obj/item/device/camera_bug
2995,981,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2996,981,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
2997,983,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
2998,983,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
2999,983,3,Explosive Implant,/obj/item/weapon/implanter/explosive
3000,983,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
3001,984,1,1 Telecrystal,/obj/item/stack/telecrystal
3002,984,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3003,984,1,1 Telecrystal,/obj/item/stack/telecrystal
3004,984,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
3005,984,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3006,984,0,telecrystal,/obj/item/weapon/storage/box/syndicate
3007,985,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3008,985,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3009,985,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
3010,986,7,Compressed Implant,/obj/item/weapon/implanter/storage
3011,986,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3012,986,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3013,986,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3014,988,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
3015,989,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
3016,989,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3017,989,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
3018,990,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3019,990,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
3020,990,1,Composition C-4,/obj/item/weapon/plastique
3021,990,1,Sy-Code Book,/obj/item/weapon/syndcodebook
3022,990,5,Energy Dagger,/obj/item/weapon/pen/edagger
3023,991,1,Composition C-4,/obj/item/weapon/plastique
3024,991,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
3025,991,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
3026,991,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
3027,991,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
3028,992,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
3029,992,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3030,992,3,Voice Changer,/obj/item/clothing/mask/gas/voice
3031,993,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3032,994,20,ninja bundle,/obj/item/weapon/storage/box/syndicate
3033,995,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3034,995,1,Composition C-4,/obj/item/weapon/plastique
3035,995,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3036,995,1,Composition C-4,/obj/item/weapon/plastique
3037,997,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3038,998,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
3039,998,3,Voice Changer,/obj/item/clothing/mask/gas/voice
3040,998,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
